"lon","lat","year","country","rectangle","species","landings"
-1.5,44.75,2014,"BEL","18E8","MUR",0.44
-1.5,44.75,2014,"BEL","18E8","OCZ",5.167
-1.5,44.75,2014,"BEL","18E8","PLE",0.088
-1.5,44.75,2014,"BEL","18E8","POL",0.005
-1.5,44.75,2014,"BEL","18E8","RJC",0.232
-1.5,44.75,2014,"BEL","18E8","RJN",0.438
-1.5,44.75,2014,"BEL","18E8","SCE",0.305
-1.5,44.75,2014,"BEL","18E8","SOL",44.879
-1.5,44.75,2014,"BEL","18E8","SOS",0.002
-1.5,44.75,2014,"BEL","18E8","SQC",0.052
-1.5,44.75,2014,"BEL","18E8","TUR",0.306
-1.5,44.75,2014,"BEL","18E8","WEG",0.624
-1.5,44.75,2014,"BEL","18E8","WHG",0.104
-1.5,44.75,2014,"BEL","18E8","DPX",0.024
-1.5,44.75,2014,"BEL","18E8","SCL",3.94
-2.5,45.25,2014,"BEL","19E7","ANF",64.585
-2.5,45.25,2014,"BEL","19E7","BIB",0.807
-2.5,45.25,2014,"BEL","19E7","BLL",0.219
-2.5,45.25,2014,"BEL","19E7","BRB",0.019
-2.5,45.25,2014,"BEL","19E7","BSS",0.001
-2.5,45.25,2014,"BEL","19E7","COD",0.015
-2.5,45.25,2014,"BEL","19E7","COE",0.372
-2.5,45.25,2014,"BEL","19E7","CRE",5.722
-2.5,45.25,2014,"BEL","19E7","CTC",0.465
-2.5,45.25,2014,"BEL","19E7","DAB",0.003
-2.5,45.25,2014,"BEL","19E7","GUG",5.273
-2.5,45.25,2014,"BEL","19E7","GUR",0.349
-2.5,45.25,2014,"BEL","19E7","GUU",4.684
-2.5,45.25,2014,"BEL","19E7","HKE",1.084
-2.5,45.25,2014,"BEL","19E7","JOD",0.093
-2.5,45.25,2014,"BEL","19E7","LEM",0.013
-2.5,45.25,2014,"BEL","19E7","LEZ",4.44
-2.5,45.25,2014,"BEL","19E7","LIN",0.072
-2.5,45.25,2014,"BEL","19E7","MUR",0.737
-2.5,45.25,2014,"BEL","19E7","NEP",0.005
-2.5,45.25,2014,"BEL","19E7","OCZ",5.688
-2.5,45.25,2014,"BEL","19E7","PLE",0.139
-2.5,45.25,2014,"BEL","19E7","POL",0.003
-2.5,45.25,2014,"BEL","19E7","RJC",0.655
-2.5,45.25,2014,"BEL","19E7","RJI",0.005
-2.5,45.25,2014,"BEL","19E7","RJN",1.751
-2.5,45.25,2014,"BEL","19E7","SCE",0.839
-2.5,45.25,2014,"BEL","19E7","SOL",56.062
-2.5,45.25,2014,"BEL","19E7","SOS",0.015
-2.5,45.25,2014,"BEL","19E7","SQC",0.049
-2.5,45.25,2014,"BEL","19E7","TUR",0.549
-2.5,45.25,2014,"BEL","19E7","WEG",0.611
-2.5,45.25,2014,"BEL","19E7","WHG",0.175
-2.5,45.25,2014,"BEL","19E7","WIT",0.001
-2.5,45.25,2014,"BEL","19E7","DPX",0.03
-2.5,45.25,2014,"BEL","19E7","SCL",6.614
-1.5,45.25,2014,"BEL","19E8","ANF",60.814
-1.5,45.25,2014,"BEL","19E8","BIB",0.725
-1.5,45.25,2014,"BEL","19E8","BLL",0.395
-1.5,45.25,2014,"BEL","19E8","BRB",0.066
-1.5,45.25,2014,"BEL","19E8","BSS",0.003
-1.5,45.25,2014,"BEL","19E8","COD",0.005
-1.5,45.25,2014,"BEL","19E8","COE",0.264
-1.5,45.25,2014,"BEL","19E8","CRE",3.435
-1.5,45.25,2014,"BEL","19E8","CTC",0.74
-1.5,45.25,2014,"BEL","19E8","GUG",1.657
-1.5,45.25,2014,"BEL","19E8","GUR",0.445
-1.5,45.25,2014,"BEL","19E8","GUU",5.065
-1.5,45.25,2014,"BEL","19E8","HKE",0.858
-1.5,45.25,2014,"BEL","19E8","JOD",0.169
-1.5,45.25,2014,"BEL","19E8","LEM",0.007
-1.5,45.25,2014,"BEL","19E8","LEZ",1.986
-1.5,45.25,2014,"BEL","19E8","LIN",0.034
-1.5,45.25,2014,"BEL","19E8","MUR",1.056
-1.5,45.25,2014,"BEL","19E8","NEP",0.04
-1.5,45.25,2014,"BEL","19E8","OCZ",6.957
-1.5,45.25,2014,"BEL","19E8","PLE",0.191
-1.5,45.25,2014,"BEL","19E8","POL",0.01
-1.5,45.25,2014,"BEL","19E8","RJC",0.459
-1.5,45.25,2014,"BEL","19E8","RJH",0.014
-1.5,45.25,2014,"BEL","19E8","RJI",0.012
-1.5,45.25,2014,"BEL","19E8","RJN",0.987
-1.5,45.25,2014,"BEL","19E8","SCE",0.602
-1.5,45.25,2014,"BEL","19E8","SKH",0.001
-1.5,45.25,2014,"BEL","19E8","SOL",88.373
-1.5,45.25,2014,"BEL","19E8","SOS",0.031
-1.5,45.25,2014,"BEL","19E8","SQC",0.135
-1.5,45.25,2014,"BEL","19E8","TUR",0.837
-1.5,45.25,2014,"BEL","19E8","WEG",1.812
-1.5,45.25,2014,"BEL","19E8","WHG",0.243
-1.5,45.25,2014,"BEL","19E8","WIT",0.001
-1.5,45.25,2014,"BEL","19E8","DPX",0.026
-1.5,45.25,2014,"BEL","19E8","SCL",6.088
-2.5,45.75,2014,"BEL","20E7","ANF",59.254
-2.5,45.75,2014,"BEL","20E7","BIB",0.559
-2.5,45.75,2014,"BEL","20E7","BLL",0.242
-2.5,45.75,2014,"BEL","20E7","BRB",0.049
-2.5,45.75,2014,"BEL","20E7","BSS",0.001
-2.5,45.75,2014,"BEL","20E7","COD",0.005
-2.5,45.75,2014,"BEL","20E7","COE",0.247
-2.5,45.75,2014,"BEL","20E7","CRE",2.774
-2.5,45.75,2014,"BEL","20E7","CTC",0.696
-2.5,45.75,2014,"BEL","20E7","DAB",0.001
-2.5,45.75,2014,"BEL","20E7","GAR",0
-2.5,45.75,2014,"BEL","20E7","GUG",3.562
-2.5,45.75,2014,"BEL","20E7","GUR",0.194
-2.5,45.75,2014,"BEL","20E7","GUU",2.748
-2.5,45.75,2014,"BEL","20E7","HKE",1.482
-2.5,45.75,2014,"BEL","20E7","JOD",0.132
-2.5,45.75,2014,"BEL","20E7","LEM",0.011
-2.5,45.75,2014,"BEL","20E7","LEZ",2.505
-2.5,45.75,2014,"BEL","20E7","LIN",0.031
-2.5,45.75,2014,"BEL","20E7","MUR",0.64
-2.5,45.75,2014,"BEL","20E7","NEP",0.055
-2.5,45.75,2014,"BEL","20E7","OCZ",4.795
-2.5,45.75,2014,"BEL","20E7","PLE",0.101
-2.5,45.75,2014,"BEL","20E7","POL",0.033
-2.5,45.75,2014,"BEL","20E7","RJC",1.091
-2.5,45.75,2014,"BEL","20E7","RJH",0.066
-2.5,45.75,2014,"BEL","20E7","RJI",0.003
-2.5,45.75,2014,"BEL","20E7","RJN",1.088
-2.5,45.75,2014,"BEL","20E7","SCE",0.761
-2.5,45.75,2014,"BEL","20E7","SKH",0.001
-2.5,45.75,2014,"BEL","20E7","SOL",62.7
-2.5,45.75,2014,"BEL","20E7","SOS",0.017
-2.5,45.75,2014,"BEL","20E7","SQC",0.073
-2.5,45.75,2014,"BEL","20E7","TUR",0.663
-2.5,45.75,2014,"BEL","20E7","WEG",0.445
-2.5,45.75,2014,"BEL","20E7","WHG",0.152
-2.5,45.75,2014,"BEL","20E7","WIT",0.004
-2.5,45.75,2014,"BEL","20E7","DPX",0.047
-2.5,45.75,2014,"BEL","20E7","SCL",4.679
-1.5,45.75,2014,"BEL","20E8","ANF",24.408
-1.5,45.75,2014,"BEL","20E8","BIB",0.287
-1.5,45.75,2014,"BEL","20E8","BLL",0.157
-1.5,45.75,2014,"BEL","20E8","BRB",0.047
-1.5,45.75,2014,"BEL","20E8","BSS",0.002
-1.5,45.75,2014,"BEL","20E8","COD",0.002
-1.5,45.75,2014,"BEL","20E8","COE",0.036
-1.5,45.75,2014,"BEL","20E8","CRE",1.65
-1.5,45.75,2014,"BEL","20E8","CTC",1.242
-1.5,45.75,2014,"BEL","20E8","DAB",0.001
-1.5,45.75,2014,"BEL","20E8","GUG",0.521
-1.5,45.75,2014,"BEL","20E8","GUR",0.145
-1.5,45.75,2014,"BEL","20E8","GUU",1.827
-1.5,45.75,2014,"BEL","20E8","HKE",0.697
-1.5,45.75,2014,"BEL","20E8","JOD",0.107
-1.5,45.75,2014,"BEL","20E8","LEM",0.002
-1.5,45.75,2014,"BEL","20E8","LEZ",0.496
-1.5,45.75,2014,"BEL","20E8","LIN",0.01
-1.5,45.75,2014,"BEL","20E8","MUR",0.699
-1.5,45.75,2014,"BEL","20E8","NEP",0.011
-1.5,45.75,2014,"BEL","20E8","OCZ",1.689
-1.5,45.75,2014,"BEL","20E8","PLE",0.185
-1.5,45.75,2014,"BEL","20E8","POL",0.001
-1.5,45.75,2014,"BEL","20E8","RJC",0.206
-1.5,45.75,2014,"BEL","20E8","RJH",0.011
-1.5,45.75,2014,"BEL","20E8","RJI",0.005
-1.5,45.75,2014,"BEL","20E8","RJN",0.321
-1.5,45.75,2014,"BEL","20E8","SCE",0.359
-1.5,45.75,2014,"BEL","20E8","SKH",0
-1.5,45.75,2014,"BEL","20E8","SOL",39.497
-1.5,45.75,2014,"BEL","20E8","SOS",0.032
-1.5,45.75,2014,"BEL","20E8","SQC",0.027
-1.5,45.75,2014,"BEL","20E8","TUR",0.681
-1.5,45.75,2014,"BEL","20E8","WEG",0.485
-1.5,45.75,2014,"BEL","20E8","WHG",0.054
-1.5,45.75,2014,"BEL","20E8","WIT",0.001
-1.5,45.75,2014,"BEL","20E8","DPX",0.015
-1.5,45.75,2014,"BEL","20E8","SCL",1.934
-2.5,46.25,2014,"BEL","21E7","ANF",0.834
-2.5,46.25,2014,"BEL","21E7","BIB",0.047
-2.5,46.25,2014,"BEL","21E7","BLL",0.015
-2.5,46.25,2014,"BEL","21E7","BRB",0.005
-2.5,46.25,2014,"BEL","21E7","COD",0.001
-2.5,46.25,2014,"BEL","21E7","COE",0.023
-2.5,46.25,2014,"BEL","21E7","CRE",0.059
-2.5,46.25,2014,"BEL","21E7","CTC",0.035
-2.5,46.25,2014,"BEL","21E7","DAB",0.004
-2.5,46.25,2014,"BEL","21E7","GUG",0.176
-2.5,46.25,2014,"BEL","21E7","GUR",0.131
-2.5,46.25,2014,"BEL","21E7","GUU",0.099
-2.5,46.25,2014,"BEL","21E7","HAD",0
-2.5,46.25,2014,"BEL","21E7","HKE",0.045
-2.5,46.25,2014,"BEL","21E7","JOD",0.007
-2.5,46.25,2014,"BEL","21E7","LEM",0.001
-2.5,46.25,2014,"BEL","21E7","LEZ",0.041
-2.5,46.25,2014,"BEL","21E7","LIN",0.007
-2.5,46.25,2014,"BEL","21E7","MUR",0.031
-2.5,46.25,2014,"BEL","21E7","OCZ",0.012
-2.5,46.25,2014,"BEL","21E7","PLE",0.296
-2.5,46.25,2014,"BEL","21E7","POK",0
-2.5,46.25,2014,"BEL","21E7","POL",0.007
-2.5,46.25,2014,"BEL","21E7","RJC",0.066
-2.5,46.25,2014,"BEL","21E7","RJH",0.003
-2.5,46.25,2014,"BEL","21E7","RJI",0.019
-2.5,46.25,2014,"BEL","21E7","RJN",0.021
-2.5,46.25,2014,"BEL","21E7","SCE",0.023
-2.5,46.25,2014,"BEL","21E7","SOL",10.054
-2.5,46.25,2014,"BEL","21E7","SOS",0.288
-2.5,46.25,2014,"BEL","21E7","SQC",0.002
-2.5,46.25,2014,"BEL","21E7","TUR",0.029
-2.5,46.25,2014,"BEL","21E7","WEG",0.134
-2.5,46.25,2014,"BEL","21E7","WHG",0.015
-2.5,46.25,2014,"BEL","21E7","DPX",0.003
-2.5,46.25,2014,"BEL","21E7","SCL",0.359
-1.5,46.25,2014,"BEL","21E8","ANF",0.347
-1.5,46.25,2014,"BEL","21E8","BLL",0.004
-1.5,46.25,2014,"BEL","21E8","CTC",0.001
-1.5,46.25,2014,"BEL","21E8","GUR",0.001
-1.5,46.25,2014,"BEL","21E8","LEZ",0.003
-1.5,46.25,2014,"BEL","21E8","MUR",0.005
-1.5,46.25,2014,"BEL","21E8","POL",0.001
-1.5,46.25,2014,"BEL","21E8","SOL",0.529
-1.5,46.25,2014,"BEL","21E8","SOS",0.001
-1.5,46.25,2014,"BEL","21E8","SQC",0.009
-1.5,46.25,2014,"BEL","21E8","WEG",0.009
-1.5,46.25,2014,"BEL","21E8","WHG",0.004
-1.5,46.25,2014,"BEL","21E8","DPX",0.003
-2.5,46.75,2014,"BEL","22E7","ANF",5.286
-2.5,46.75,2014,"BEL","22E7","BIB",0.282
-2.5,46.75,2014,"BEL","22E7","BLL",0.004
-2.5,46.75,2014,"BEL","22E7","BSS",0.008
-2.5,46.75,2014,"BEL","22E7","COD",0.032
-2.5,46.75,2014,"BEL","22E7","COE",0.03
-2.5,46.75,2014,"BEL","22E7","CRE",0.785
-2.5,46.75,2014,"BEL","22E7","CTC",0.008
-2.5,46.75,2014,"BEL","22E7","DAB",0.014
-2.5,46.75,2014,"BEL","22E7","GUG",0.158
-2.5,46.75,2014,"BEL","22E7","GUR",0.029
-2.5,46.75,2014,"BEL","22E7","GUU",0.1
-2.5,46.75,2014,"BEL","22E7","HAD",0.021
-2.5,46.75,2014,"BEL","22E7","HKE",0.329
-2.5,46.75,2014,"BEL","22E7","JOD",0.028
-2.5,46.75,2014,"BEL","22E7","LEM",0.021
-2.5,46.75,2014,"BEL","22E7","LEZ",0.047
-2.5,46.75,2014,"BEL","22E7","LIN",0.025
-2.5,46.75,2014,"BEL","22E7","MUR",0.129
-2.5,46.75,2014,"BEL","22E7","OCZ",0.134
-2.5,46.75,2014,"BEL","22E7","PLE",0.071
-2.5,46.75,2014,"BEL","22E7","POK",0.003
-2.5,46.75,2014,"BEL","22E7","POL",0.009
-2.5,46.75,2014,"BEL","22E7","RJC",0.023
-2.5,46.75,2014,"BEL","22E7","RJH",0.146
-2.5,46.75,2014,"BEL","22E7","RJI",0.016
-2.5,46.75,2014,"BEL","22E7","RJN",0.001
-2.5,46.75,2014,"BEL","22E7","SCE",0.034
-2.5,46.75,2014,"BEL","22E7","SOL",14.423
-2.5,46.75,2014,"BEL","22E7","SOS",0.038
-2.5,46.75,2014,"BEL","22E7","SQC",0.002
-2.5,46.75,2014,"BEL","22E7","SYT",0.003
-2.5,46.75,2014,"BEL","22E7","TUR",0.081
-2.5,46.75,2014,"BEL","22E7","WEG",0.012
-2.5,46.75,2014,"BEL","22E7","WHG",0.009
-2.5,46.75,2014,"BEL","22E7","DPX",0.007
-2.5,46.75,2014,"BEL","22E7","SCL",0.907
-6.5,48.25,2014,"BEL","25E3","ANF",1.45
-6.5,48.25,2014,"BEL","25E3","LEM",0.017
-6.5,48.25,2014,"BEL","25E3","SCE",35.826
-6.5,48.25,2014,"BEL","25E3","SOL",0.048
-6.5,48.25,2014,"BEL","25E3","TUR",0.044
-5.5,48.25,2014,"BEL","25E4","BLL",0.001
-5.5,48.25,2014,"BEL","25E4","COE",0.001
-5.5,48.25,2014,"BEL","25E4","CTC",0
-5.5,48.25,2014,"BEL","25E4","GUG",0
-5.5,48.25,2014,"BEL","25E4","GUR",0
-5.5,48.25,2014,"BEL","25E4","GUU",0.001
-5.5,48.25,2014,"BEL","25E4","HKE",0
-5.5,48.25,2014,"BEL","25E4","JOD",0
-5.5,48.25,2014,"BEL","25E4","LEZ",0.001
-5.5,48.25,2014,"BEL","25E4","LIN",0.001
-5.5,48.25,2014,"BEL","25E4","MUR",0.003
-5.5,48.25,2014,"BEL","25E4","OCZ",0
-5.5,48.25,2014,"BEL","25E4","POL",0
-5.5,48.25,2014,"BEL","25E4","SOL",1.384
-5.5,48.25,2014,"BEL","25E4","SOS",0
-5.5,48.25,2014,"BEL","25E4","SQC",0.002
-5.5,48.25,2014,"BEL","25E4","TUR",0
-5.5,48.25,2014,"BEL","25E4","WEG",0.02
-5.5,48.25,2014,"BEL","25E4","WHG",0.001
-5.5,48.25,2014,"BEL","25E4","DPX",0.001
-5.5,48.75,2014,"BEL","26E4","ANF",0.028
-5.5,48.75,2014,"BEL","26E4","BIB",0.003
-5.5,48.75,2014,"BEL","26E4","BLL",0
-5.5,48.75,2014,"BEL","26E4","BRB",0
-5.5,48.75,2014,"BEL","26E4","BSS",0.001
-5.5,48.75,2014,"BEL","26E4","COD",0.001
-5.5,48.75,2014,"BEL","26E4","COE",0.001
-5.5,48.75,2014,"BEL","26E4","CRE",0.007
-5.5,48.75,2014,"BEL","26E4","CTC",0
-5.5,48.75,2014,"BEL","26E4","DAB",0.002
-5.5,48.75,2014,"BEL","26E4","GUG",0.003
-5.5,48.75,2014,"BEL","26E4","GUR",0.001
-5.5,48.75,2014,"BEL","26E4","GUU",0.004
-5.5,48.75,2014,"BEL","26E4","HAD",0.001
-5.5,48.75,2014,"BEL","26E4","HKE",0.001
-5.5,48.75,2014,"BEL","26E4","JOD",0.005
-5.5,48.75,2014,"BEL","26E4","LEM",0.001
-5.5,48.75,2014,"BEL","26E4","LIN",0.001
-5.5,48.75,2014,"BEL","26E4","MUR",0.001
-5.5,48.75,2014,"BEL","26E4","OCZ",0.003
-5.5,48.75,2014,"BEL","26E4","PLE",0.001
-5.5,48.75,2014,"BEL","26E4","POK",0
-5.5,48.75,2014,"BEL","26E4","POL",0.001
-5.5,48.75,2014,"BEL","26E4","RJC",0
-5.5,48.75,2014,"BEL","26E4","RJH",0.018
-5.5,48.75,2014,"BEL","26E4","RJI",0.008
-5.5,48.75,2014,"BEL","26E4","SCE",0.001
-5.5,48.75,2014,"BEL","26E4","SOL",3.204
-5.5,48.75,2014,"BEL","26E4","SOS",0
-5.5,48.75,2014,"BEL","26E4","SQC",0
-5.5,48.75,2014,"BEL","26E4","SYT",0
-5.5,48.75,2014,"BEL","26E4","TUR",0.001
-5.5,48.75,2014,"BEL","26E4","WEG",0.001
-5.5,48.75,2014,"BEL","26E4","WHG",0.001
-5.5,48.75,2014,"BEL","26E4","DPX",0
-5.5,48.75,2014,"BEL","26E4","SCL",0.001
-6.5,49.25,2014,"BEL","27E3","ANF",2.388
-6.5,49.25,2014,"BEL","27E3","BIB",0.001
-6.5,49.25,2014,"BEL","27E3","BLL",0.005
-6.5,49.25,2014,"BEL","27E3","BSS",0.005
-6.5,49.25,2014,"BEL","27E3","COD",0.301
-6.5,49.25,2014,"BEL","27E3","CRE",0.374
-6.5,49.25,2014,"BEL","27E3","DAB",0.007
-6.5,49.25,2014,"BEL","27E3","GUR",0.039
-6.5,49.25,2014,"BEL","27E3","GUU",0.003
-6.5,49.25,2014,"BEL","27E3","HAD",0.022
-6.5,49.25,2014,"BEL","27E3","HKE",0.126
-6.5,49.25,2014,"BEL","27E3","JOD",0.094
-6.5,49.25,2014,"BEL","27E3","LBE",0.002
-6.5,49.25,2014,"BEL","27E3","LEM",0.306
-6.5,49.25,2014,"BEL","27E3","LEZ",3.075
-6.5,49.25,2014,"BEL","27E3","LIN",0.023
-6.5,49.25,2014,"BEL","27E3","MUR",0.007
-6.5,49.25,2014,"BEL","27E3","OCZ",0.055
-6.5,49.25,2014,"BEL","27E3","PLE",1.686
-6.5,49.25,2014,"BEL","27E3","POL",0.025
-6.5,49.25,2014,"BEL","27E3","RJH",0.184
-6.5,49.25,2014,"BEL","27E3","RJI",0.068
-6.5,49.25,2014,"BEL","27E3","RJM",0.015
-6.5,49.25,2014,"BEL","27E3","RJN",0.009
-6.5,49.25,2014,"BEL","27E3","SCE",3.129
-6.5,49.25,2014,"BEL","27E3","SOL",1.492
-6.5,49.25,2014,"BEL","27E3","SOS",0.001
-6.5,49.25,2014,"BEL","27E3","SQC",0.065
-6.5,49.25,2014,"BEL","27E3","TUR",0.094
-6.5,49.25,2014,"BEL","27E3","WHG",0.045
-6.5,49.25,2014,"BEL","27E3","WIT",0.074
-6.5,49.25,2014,"BEL","27E3","DPX",0.004
-6.5,49.25,2014,"BEL","27E3","SCL",0.202
-5.5,49.25,2014,"BEL","27E4","ANF",1.349
-5.5,49.25,2014,"BEL","27E4","BIB",0.02
-5.5,49.25,2014,"BEL","27E4","BLL",0.015
-5.5,49.25,2014,"BEL","27E4","BRB",0.001
-5.5,49.25,2014,"BEL","27E4","BSS",0.005
-5.5,49.25,2014,"BEL","27E4","COD",0.002
-5.5,49.25,2014,"BEL","27E4","COE",0.031
-5.5,49.25,2014,"BEL","27E4","CRE",0.113
-5.5,49.25,2014,"BEL","27E4","CTC",0.081
-5.5,49.25,2014,"BEL","27E4","DAB",0.004
-5.5,49.25,2014,"BEL","27E4","GUG",0.006
-5.5,49.25,2014,"BEL","27E4","GUR",0.093
-5.5,49.25,2014,"BEL","27E4","GUU",0.003
-5.5,49.25,2014,"BEL","27E4","HAD",0.081
-5.5,49.25,2014,"BEL","27E4","HKE",0.014
-5.5,49.25,2014,"BEL","27E4","JOD",0.025
-5.5,49.25,2014,"BEL","27E4","LEM",0.156
-5.5,49.25,2014,"BEL","27E4","LEZ",0.397
-5.5,49.25,2014,"BEL","27E4","LIN",0.063
-5.5,49.25,2014,"BEL","27E4","MUR",0.004
-5.5,49.25,2014,"BEL","27E4","OCZ",0.055
-5.5,49.25,2014,"BEL","27E4","PLE",0.151
-5.5,49.25,2014,"BEL","27E4","POK",0.002
-5.5,49.25,2014,"BEL","27E4","POL",0.062
-5.5,49.25,2014,"BEL","27E4","RJC",0.011
-5.5,49.25,2014,"BEL","27E4","RJH",0.104
-5.5,49.25,2014,"BEL","27E4","RJI",0.026
-5.5,49.25,2014,"BEL","27E4","RJN",0.084
-5.5,49.25,2014,"BEL","27E4","SCE",43.282
-5.5,49.25,2014,"BEL","27E4","SKH",0.002
-5.5,49.25,2014,"BEL","27E4","SOL",16.634
-5.5,49.25,2014,"BEL","27E4","SOS",0.002
-5.5,49.25,2014,"BEL","27E4","SQC",0.006
-5.5,49.25,2014,"BEL","27E4","SYT",0.001
-5.5,49.25,2014,"BEL","27E4","TUR",0.005
-5.5,49.25,2014,"BEL","27E4","WEG",0.003
-5.5,49.25,2014,"BEL","27E4","WHG",0.056
-5.5,49.25,2014,"BEL","27E4","WIT",0.004
-5.5,49.25,2014,"BEL","27E4","WRA",0.016
-5.5,49.25,2014,"BEL","27E4","CRU",0.001
-5.5,49.25,2014,"BEL","27E4","DPX",0
-3.5,49.25,2014,"BEL","27E6","ANF",2.287
-3.5,49.25,2014,"BEL","27E6","BIB",0.604
-3.5,49.25,2014,"BEL","27E6","BLL",0.889
-3.5,49.25,2014,"BEL","27E6","BRB",0.018
-3.5,49.25,2014,"BEL","27E6","BSS",0.061
-3.5,49.25,2014,"BEL","27E6","COD",0.005
-3.5,49.25,2014,"BEL","27E6","COE",0.449
-3.5,49.25,2014,"BEL","27E6","CRE",0.038
-3.5,49.25,2014,"BEL","27E6","CTC",0.361
-3.5,49.25,2014,"BEL","27E6","DAB",0.018
-3.5,49.25,2014,"BEL","27E6","FLE",0.001
-3.5,49.25,2014,"BEL","27E6","GUG",0.001
-3.5,49.25,2014,"BEL","27E6","GUR",0.67
-3.5,49.25,2014,"BEL","27E6","GUU",0.247
-3.5,49.25,2014,"BEL","27E6","HAD",0.012
-3.5,49.25,2014,"BEL","27E6","HKE",0.003
-3.5,49.25,2014,"BEL","27E6","JOD",0.004
-3.5,49.25,2014,"BEL","27E6","LEM",0.046
-3.5,49.25,2014,"BEL","27E6","LEZ",0.005
-3.5,49.25,2014,"BEL","27E6","LIN",0.031
-3.5,49.25,2014,"BEL","27E6","MUR",0.06
-3.5,49.25,2014,"BEL","27E6","OCZ",0.014
