"lon","lat","year","country","rectangle","species","landings"
-2.5,44.75,2016,"BEL","18E7","ANF",6.033
-2.5,44.75,2016,"BEL","18E7","BIB",0.1
-2.5,44.75,2016,"BEL","18E7","BLL",0.022
-2.5,44.75,2016,"BEL","18E7","COD",0.003
-2.5,44.75,2016,"BEL","18E7","COE",0.021
-2.5,44.75,2016,"BEL","18E7","CRE",0.442
-2.5,44.75,2016,"BEL","18E7","CTC",0.042
-2.5,44.75,2016,"BEL","18E7","GUG",0.261
-2.5,44.75,2016,"BEL","18E7","GUR",0.004
-2.5,44.75,2016,"BEL","18E7","GUU",0.58
-2.5,44.75,2016,"BEL","18E7","HKE",0.303
-2.5,44.75,2016,"BEL","18E7","JOD",0.012
-2.5,44.75,2016,"BEL","18E7","LEZ",0.383
-2.5,44.75,2016,"BEL","18E7","LIN",0.004
-2.5,44.75,2016,"BEL","18E7","MUR",0.011
-2.5,44.75,2016,"BEL","18E7","OCZ",0.723
-2.5,44.75,2016,"BEL","18E7","PLE",0.01
-2.5,44.75,2016,"BEL","18E7","RJC",0.027
-2.5,44.75,2016,"BEL","18E7","RJH",0.002
-2.5,44.75,2016,"BEL","18E7","RJN",0.085
-2.5,44.75,2016,"BEL","18E7","SCE",0.02
-2.5,44.75,2016,"BEL","18E7","SOL",4.318
-2.5,44.75,2016,"BEL","18E7","SOS",0.003
-2.5,44.75,2016,"BEL","18E7","SYC",0.641
-2.5,44.75,2016,"BEL","18E7","TUR",0.028
-2.5,44.75,2016,"BEL","18E7","WEG",0.005
-2.5,44.75,2016,"BEL","18E7","WHG",0.007
-2.5,44.75,2016,"BEL","18E7","DPX",0.001
-1.5,44.75,2016,"BEL","18E8","ANF",27.403
-1.5,44.75,2016,"BEL","18E8","BIB",0.705
-1.5,44.75,2016,"BEL","18E8","BLL",0.041
-1.5,44.75,2016,"BEL","18E8","BRB",0.008
-1.5,44.75,2016,"BEL","18E8","COE",0.157
-1.5,44.75,2016,"BEL","18E8","CRE",1.474
-1.5,44.75,2016,"BEL","18E8","CTC",0.071
-1.5,44.75,2016,"BEL","18E8","GUG",2.166
-1.5,44.75,2016,"BEL","18E8","GUR",0.01
-1.5,44.75,2016,"BEL","18E8","GUU",2.513
-1.5,44.75,2016,"BEL","18E8","HKE",0.619
-1.5,44.75,2016,"BEL","18E8","JOD",0.035
-1.5,44.75,2016,"BEL","18E8","LEM",0.001
-1.5,44.75,2016,"BEL","18E8","LEZ",1.44
-1.5,44.75,2016,"BEL","18E8","LIN",0.005
-1.5,44.75,2016,"BEL","18E8","MUR",0.449
-1.5,44.75,2016,"BEL","18E8","OCZ",3.925
-1.5,44.75,2016,"BEL","18E8","PLE",0.01
-1.5,44.75,2016,"BEL","18E8","POL",0.001
-1.5,44.75,2016,"BEL","18E8","RJC",0.237
-1.5,44.75,2016,"BEL","18E8","RJN",0.224
-1.5,44.75,2016,"BEL","18E8","SCE",0.134
-1.5,44.75,2016,"BEL","18E8","SOL",26.21
-1.5,44.75,2016,"BEL","18E8","SQC",0.003
-1.5,44.75,2016,"BEL","18E8","SYC",3.853
-1.5,44.75,2016,"BEL","18E8","TUR",0.102
-1.5,44.75,2016,"BEL","18E8","WEG",0.333
-1.5,44.75,2016,"BEL","18E8","WHG",0.041
-1.5,44.75,2016,"BEL","18E8","DPX",0.01
-2.5,45.25,2016,"BEL","19E7","ANF",55.689
-2.5,45.25,2016,"BEL","19E7","BIB",1.513
-2.5,45.25,2016,"BEL","19E7","BLL",0.376
-2.5,45.25,2016,"BEL","19E7","BRB",0.022
-2.5,45.25,2016,"BEL","19E7","COD",0.005
-2.5,45.25,2016,"BEL","19E7","COE",0.504
-2.5,45.25,2016,"BEL","19E7","CRE",2.355
-2.5,45.25,2016,"BEL","19E7","CTC",2.514
-2.5,45.25,2016,"BEL","19E7","GUG",10.127
-2.5,45.25,2016,"BEL","19E7","GUR",0.106
-2.5,45.25,2016,"BEL","19E7","GUU",4.702
-2.5,45.25,2016,"BEL","19E7","HKE",2.4
-2.5,45.25,2016,"BEL","19E7","JOD",0.105
-2.5,45.25,2016,"BEL","19E7","LEM",0.002
-2.5,45.25,2016,"BEL","19E7","LEZ",2.911
-2.5,45.25,2016,"BEL","19E7","LIN",0.024
-2.5,45.25,2016,"BEL","19E7","MUR",1.483
-2.5,45.25,2016,"BEL","19E7","NEP",0.051
-2.5,45.25,2016,"BEL","19E7","OCZ",8.902
-2.5,45.25,2016,"BEL","19E7","PLE",0.198
-2.5,45.25,2016,"BEL","19E7","POL",0.007
-2.5,45.25,2016,"BEL","19E7","RJC",0.514
-2.5,45.25,2016,"BEL","19E7","RJH",0.023
-2.5,45.25,2016,"BEL","19E7","RJN",0.589
-2.5,45.25,2016,"BEL","19E7","SCE",0.657
-2.5,45.25,2016,"BEL","19E7","SKA",0.009
-2.5,45.25,2016,"BEL","19E7","SKH",0.005
-2.5,45.25,2016,"BEL","19E7","SOL",77.717
-2.5,45.25,2016,"BEL","19E7","SOS",0.031
-2.5,45.25,2016,"BEL","19E7","SQC",0.107
-2.5,45.25,2016,"BEL","19E7","SYC",8.627
-2.5,45.25,2016,"BEL","19E7","TUR",0.578
-2.5,45.25,2016,"BEL","19E7","WEG",0.943
-2.5,45.25,2016,"BEL","19E7","WHG",0.18
-2.5,45.25,2016,"BEL","19E7","DPX",0.035
-1.5,45.25,2016,"BEL","19E8","ANF",21.693
-1.5,45.25,2016,"BEL","19E8","BIB",0.596
-1.5,45.25,2016,"BEL","19E8","BLL",0.111
-1.5,45.25,2016,"BEL","19E8","BRB",0.017
-1.5,45.25,2016,"BEL","19E8","COE",0.186
-1.5,45.25,2016,"BEL","19E8","CRE",1.27
-1.5,45.25,2016,"BEL","19E8","CTC",1.06
-1.5,45.25,2016,"BEL","19E8","GUG",1.842
-1.5,45.25,2016,"BEL","19E8","GUR",0.01
-1.5,45.25,2016,"BEL","19E8","GUU",2.225
-1.5,45.25,2016,"BEL","19E8","HKE",0.43
-1.5,45.25,2016,"BEL","19E8","JOD",0.021
-1.5,45.25,2016,"BEL","19E8","LEM",0.002
-1.5,45.25,2016,"BEL","19E8","LEZ",0.887
-1.5,45.25,2016,"BEL","19E8","LIN",0.006
-1.5,45.25,2016,"BEL","19E8","MUR",0.576
-1.5,45.25,2016,"BEL","19E8","NEP",0.01
-1.5,45.25,2016,"BEL","19E8","OCZ",3.127
-1.5,45.25,2016,"BEL","19E8","PLE",0.032
-1.5,45.25,2016,"BEL","19E8","POL",0.009
-1.5,45.25,2016,"BEL","19E8","RJC",0.052
-1.5,45.25,2016,"BEL","19E8","RJN",0.118
-1.5,45.25,2016,"BEL","19E8","SCE",0.12
-1.5,45.25,2016,"BEL","19E8","SKA",0.001
-1.5,45.25,2016,"BEL","19E8","SOL",33.287
-1.5,45.25,2016,"BEL","19E8","SOS",0.001
-1.5,45.25,2016,"BEL","19E8","SQC",0.051
-1.5,45.25,2016,"BEL","19E8","SYC",3.626
-1.5,45.25,2016,"BEL","19E8","TUR",0.234
-1.5,45.25,2016,"BEL","19E8","WEG",0.486
-1.5,45.25,2016,"BEL","19E8","WHG",0.071
-1.5,45.25,2016,"BEL","19E8","DPX",0.007
-3.5,45.75,2016,"BEL","20E6","ANF",6.224
-3.5,45.75,2016,"BEL","20E6","BIB",0.153
-3.5,45.75,2016,"BEL","20E6","BLL",0.053
-3.5,45.75,2016,"BEL","20E6","BRB",0.002
-3.5,45.75,2016,"BEL","20E6","COE",0.023
-3.5,45.75,2016,"BEL","20E6","CRE",0.32
-3.5,45.75,2016,"BEL","20E6","CTC",0.175
-3.5,45.75,2016,"BEL","20E6","GUG",1.826
-3.5,45.75,2016,"BEL","20E6","GUR",0.02
-3.5,45.75,2016,"BEL","20E6","GUU",0.532
-3.5,45.75,2016,"BEL","20E6","HKE",0.348
-3.5,45.75,2016,"BEL","20E6","JOD",0.015
-3.5,45.75,2016,"BEL","20E6","LEM",0.002
-3.5,45.75,2016,"BEL","20E6","LEZ",0.566
-3.5,45.75,2016,"BEL","20E6","LIN",0.025
-3.5,45.75,2016,"BEL","20E6","MUR",0.179
-3.5,45.75,2016,"BEL","20E6","OCZ",0.999
-3.5,45.75,2016,"BEL","20E6","PLE",0.007
-3.5,45.75,2016,"BEL","20E6","POL",0.01
-3.5,45.75,2016,"BEL","20E6","RJC",0.048
-3.5,45.75,2016,"BEL","20E6","RJN",0.117
-3.5,45.75,2016,"BEL","20E6","SCE",0.111
-3.5,45.75,2016,"BEL","20E6","SOL",9.045
-3.5,45.75,2016,"BEL","20E6","SQC",0.002
-3.5,45.75,2016,"BEL","20E6","SYC",1.281
-3.5,45.75,2016,"BEL","20E6","TUR",0.032
-3.5,45.75,2016,"BEL","20E6","WEG",0.082
-3.5,45.75,2016,"BEL","20E6","WHG",0.009
-3.5,45.75,2016,"BEL","20E6","DPX",0.002
-2.5,45.75,2016,"BEL","20E7","ANF",79.64
-2.5,45.75,2016,"BEL","20E7","BIB",1.332
-2.5,45.75,2016,"BEL","20E7","BLL",0.263
-2.5,45.75,2016,"BEL","20E7","BRB",0.013
-2.5,45.75,2016,"BEL","20E7","COD",0.003
-2.5,45.75,2016,"BEL","20E7","COE",0.837
-2.5,45.75,2016,"BEL","20E7","CRE",2.452
-2.5,45.75,2016,"BEL","20E7","CTC",1.462
-2.5,45.75,2016,"BEL","20E7","DAB",0.007
-2.5,45.75,2016,"BEL","20E7","GUG",18.826
-2.5,45.75,2016,"BEL","20E7","GUR",0.059
-2.5,45.75,2016,"BEL","20E7","GUU",5.385
-2.5,45.75,2016,"BEL","20E7","HAD",0.004
-2.5,45.75,2016,"BEL","20E7","HKE",2.356
-2.5,45.75,2016,"BEL","20E7","JOD",0.077
-2.5,45.75,2016,"BEL","20E7","LEM",0.002
-2.5,45.75,2016,"BEL","20E7","LEZ",6.8
-2.5,45.75,2016,"BEL","20E7","LIN",0.081
-2.5,45.75,2016,"BEL","20E7","MUR",1.25
-2.5,45.75,2016,"BEL","20E7","OCZ",10.523
-2.5,45.75,2016,"BEL","20E7","PLE",0.12
-2.5,45.75,2016,"BEL","20E7","POK",0.001
-2.5,45.75,2016,"BEL","20E7","POL",0.012
-2.5,45.75,2016,"BEL","20E7","RJC",0.413
-2.5,45.75,2016,"BEL","20E7","RJH",0.056
-2.5,45.75,2016,"BEL","20E7","RJI",0.025
-2.5,45.75,2016,"BEL","20E7","RJN",0.485
-2.5,45.75,2016,"BEL","20E7","SCE",1.104
-2.5,45.75,2016,"BEL","20E7","SKA",0.006
-2.5,45.75,2016,"BEL","20E7","SOL",86.881
-2.5,45.75,2016,"BEL","20E7","SOS",0.022
-2.5,45.75,2016,"BEL","20E7","SQC",0.226
-2.5,45.75,2016,"BEL","20E7","SYC",9.973
-2.5,45.75,2016,"BEL","20E7","SYT",0.003
-2.5,45.75,2016,"BEL","20E7","TUR",0.48
-2.5,45.75,2016,"BEL","20E7","WEG",0.649
-2.5,45.75,2016,"BEL","20E7","WHE",0.016
-2.5,45.75,2016,"BEL","20E7","WHG",0.118
-2.5,45.75,2016,"BEL","20E7","WIT",0.002
-2.5,45.75,2016,"BEL","20E7","DPX",0.221
-1.5,45.75,2016,"BEL","20E8","ANF",13.623
-1.5,45.75,2016,"BEL","20E8","BIB",0.476
-1.5,45.75,2016,"BEL","20E8","BLL",0.122
-1.5,45.75,2016,"BEL","20E8","BRB",0.008
-1.5,45.75,2016,"BEL","20E8","COE",0.081
-1.5,45.75,2016,"BEL","20E8","CRE",0.437
-1.5,45.75,2016,"BEL","20E8","CTC",1.696
-1.5,45.75,2016,"BEL","20E8","DAB",0.007
-1.5,45.75,2016,"BEL","20E8","GUG",1.881
-1.5,45.75,2016,"BEL","20E8","GUR",0.011
-1.5,45.75,2016,"BEL","20E8","GUU",1.411
-1.5,45.75,2016,"BEL","20E8","HKE",0.386
-1.5,45.75,2016,"BEL","20E8","JOD",0.021
-1.5,45.75,2016,"BEL","20E8","LEZ",0.457
-1.5,45.75,2016,"BEL","20E8","LIN",0.001
-1.5,45.75,2016,"BEL","20E8","MUR",0.717
-1.5,45.75,2016,"BEL","20E8","OCZ",3.484
-1.5,45.75,2016,"BEL","20E8","PLE",0.012
-1.5,45.75,2016,"BEL","20E8","POK",0.003
-1.5,45.75,2016,"BEL","20E8","POL",0.008
-1.5,45.75,2016,"BEL","20E8","RJC",0.162
-1.5,45.75,2016,"BEL","20E8","RJH",0.004
-1.5,45.75,2016,"BEL","20E8","RJN",0.128
-1.5,45.75,2016,"BEL","20E8","SCE",0.111
-1.5,45.75,2016,"BEL","20E8","SKA",0.002
-1.5,45.75,2016,"BEL","20E8","SKH",0.001
-1.5,45.75,2016,"BEL","20E8","SOL",27.006
-1.5,45.75,2016,"BEL","20E8","SQC",0.053
-1.5,45.75,2016,"BEL","20E8","SYC",3.321
-1.5,45.75,2016,"BEL","20E8","TUR",0.213
-1.5,45.75,2016,"BEL","20E8","WEG",0.242
-1.5,45.75,2016,"BEL","20E8","WHG",0.047
-1.5,45.75,2016,"BEL","20E8","WIT",0.004
-1.5,45.75,2016,"BEL","20E8","DPX",0.052
-2.5,46.25,2016,"BEL","21E7","ANF",6.665
-2.5,46.25,2016,"BEL","21E7","BIB",0.014
-2.5,46.25,2016,"BEL","21E7","BLL",0.023
-2.5,46.25,2016,"BEL","21E7","COD",0.01
-2.5,46.25,2016,"BEL","21E7","COE",0.03
-2.5,46.25,2016,"BEL","21E7","CRE",0.277
-2.5,46.25,2016,"BEL","21E7","CTC",1.385
-2.5,46.25,2016,"BEL","21E7","DAB",0.019
-2.5,46.25,2016,"BEL","21E7","GUG",0.645
-2.5,46.25,2016,"BEL","21E7","GUR",0.035
-2.5,46.25,2016,"BEL","21E7","GUU",0.583
-2.5,46.25,2016,"BEL","21E7","HKE",0.121
-2.5,46.25,2016,"BEL","21E7","JOD",0.046
-2.5,46.25,2016,"BEL","21E7","LEM",0.003
-2.5,46.25,2016,"BEL","21E7","LEZ",0.109
-2.5,46.25,2016,"BEL","21E7","LIN",0.007
-2.5,46.25,2016,"BEL","21E7","MUR",0.109
-2.5,46.25,2016,"BEL","21E7","NEP",0.007
-2.5,46.25,2016,"BEL","21E7","OCZ",0.063
-2.5,46.25,2016,"BEL","21E7","PLE",0.293
-2.5,46.25,2016,"BEL","21E7","RJC",0.095
-2.5,46.25,2016,"BEL","21E7","RJH",0.12
-2.5,46.25,2016,"BEL","21E7","RJN",0.096
-2.5,46.25,2016,"BEL","21E7","SCE",0.118
-2.5,46.25,2016,"BEL","21E7","SKA",0.004
-2.5,46.25,2016,"BEL","21E7","SOL",19.063
-2.5,46.25,2016,"BEL","21E7","SOS",0.202
-2.5,46.25,2016,"BEL","21E7","SYC",0.276
-2.5,46.25,2016,"BEL","21E7","SYT",0.006
-2.5,46.25,2016,"BEL","21E7","TUR",0.125
-2.5,46.25,2016,"BEL","21E7","WEG",0.33
-2.5,46.25,2016,"BEL","21E7","WHG",0.072
-2.5,46.25,2016,"BEL","21E7","WIT",0.004
-2.5,46.25,2016,"BEL","21E7","DPX",0.014
-1.5,46.25,2016,"BEL","21E8","ANF",0.389
-1.5,46.25,2016,"BEL","21E8","BIB",0.003
-1.5,46.25,2016,"BEL","21E8","BLL",0.006
-1.5,46.25,2016,"BEL","21E8","CTC",0.195
-1.5,46.25,2016,"BEL","21E8","DAB",0.004
-1.5,46.25,2016,"BEL","21E8","GUG",0.011
-1.5,46.25,2016,"BEL","21E8","GUR",0.008
-1.5,46.25,2016,"BEL","21E8","GUU",0.095
-1.5,46.25,2016,"BEL","21E8","HKE",0.044
-1.5,46.25,2016,"BEL","21E8","JOD",0.004
-1.5,46.25,2016,"BEL","21E8","LIN",0.001
-1.5,46.25,2016,"BEL","21E8","MUR",0.011
-1.5,46.25,2016,"BEL","21E8","NEP",0.003
-1.5,46.25,2016,"BEL","21E8","OCZ",0.065
-1.5,46.25,2016,"BEL","21E8","PLE",0.048
-1.5,46.25,2016,"BEL","21E8","SOL",1.039
-1.5,46.25,2016,"BEL","21E8","SOS",0.125
-1.5,46.25,2016,"BEL","21E8","SYC",0.062
-1.5,46.25,2016,"BEL","21E8","TUR",0.024
-1.5,46.25,2016,"BEL","21E8","WEG",0.071
-1.5,46.25,2016,"BEL","21E8","DPX",0.001
-2.5,46.75,2016,"BEL","22E7","ANF",1.559
-2.5,46.75,2016,"BEL","22E7","BLL",0.024
-2.5,46.75,2016,"BEL","22E7","CRE",0.095
-2.5,46.75,2016,"BEL","22E7","DAB",0.006
-2.5,46.75,2016,"BEL","22E7","GUG",0.005
-2.5,46.75,2016,"BEL","22E7","GUR",0.002
-2.5,46.75,2016,"BEL","22E7","GUU",0.077
-2.5,46.75,2016,"BEL","22E7","HAD",0.04
-2.5,46.75,2016,"BEL","22E7","HKE",0.031
-2.5,46.75,2016,"BEL","22E7","JOD",0.004
-2.5,46.75,2016,"BEL","22E7","LEZ",0.021
-2.5,46.75,2016,"BEL","22E7","LIN",0.005
-2.5,46.75,2016,"BEL","22E7","MUR",0.027
-2.5,46.75,2016,"BEL","22E7","NEP",0.074
-2.5,46.75,2016,"BEL","22E7","OCZ",0.004
-2.5,46.75,2016,"BEL","22E7","PLE",0.206
-2.5,46.75,2016,"BEL","22E7","RJC",0.343
-2.5,46.75,2016,"BEL","22E7","RJH",0.004
-2.5,46.75,2016,"BEL","22E7","RJN",0.001
-2.5,46.75,2016,"BEL","22E7","SOL",3.093
-2.5,46.75,2016,"BEL","22E7","SOS",0.003
-2.5,46.75,2016,"BEL","22E7","SYC",0.035
-2.5,46.75,2016,"BEL","22E7","DPX",0.004
-6.5,48.75,2016,"BEL","26E3","ANF",5.022
-6.5,48.75,2016,"BEL","26E3","BIB",0.123
-6.5,48.75,2016,"BEL","26E3","BLL",0.067
-6.5,48.75,2016,"BEL","26E3","BSS",0.003
-6.5,48.75,2016,"BEL","26E3","COD",0.253
-6.5,48.75,2016,"BEL","26E3","COE",0.266
-6.5,48.75,2016,"BEL","26E3","CRE",0.099
-6.5,48.75,2016,"BEL","26E3","CTC",1.795
-6.5,48.75,2016,"BEL","26E3","GUR",0.164
-6.5,48.75,2016,"BEL","26E3","GUU",0.048
-6.5,48.75,2016,"BEL","26E3","HAD",0.313
-6.5,48.75,2016,"BEL","26E3","HKE",0.054
-6.5,48.75,2016,"BEL","26E3","JOD",0.09
-6.5,48.75,2016,"BEL","26E3","LEM",0.384
-6.5,48.75,2016,"BEL","26E3","LEZ",1.676
-6.5,48.75,2016,"BEL","26E3","LIN",0.107
-6.5,48.75,2016,"BEL","26E3","MUR",0.048
-6.5,48.75,2016,"BEL","26E3","OCZ",0.205
-6.5,48.75,2016,"BEL","26E3","PLE",0.167
-6.5,48.75,2016,"BEL","26E3","POL",0.036
-6.5,48.75,2016,"BEL","26E3","RJH",0.034
-6.5,48.75,2016,"BEL","26E3","RJI",0.017
-6.5,48.75,2016,"BEL","26E3","RJN",0.31
-6.5,48.75,2016,"BEL","26E3","SCE",0.433
-6.5,48.75,2016,"BEL","26E3","SOL",1.475
-6.5,48.75,2016,"BEL","26E3","SOS",0.02
-6.5,48.75,2016,"BEL","26E3","SQC",0.001
-6.5,48.75,2016,"BEL","26E3","SYT",0.001
-6.5,48.75,2016,"BEL","26E3","TUR",0.062
-6.5,48.75,2016,"BEL","26E3","WHG",0.093
-6.5,48.75,2016,"BEL","26E3","WIT",0.002
-6.5,48.75,2016,"BEL","26E3","DPX",0.004
-6.5,48.75,2016,"BEL","26E3","SCL",0.432
-7.5,49.25,2016,"BEL","27E2","BIB",0.001
-7.5,49.25,2016,"BEL","27E2","DAB",0.003
-7.5,49.25,2016,"BEL","27E2","GUU",0.001
-7.5,49.25,2016,"BEL","27E2","HKE",0.002
-7.5,49.25,2016,"BEL","27E2","JOD",0.001
-7.5,49.25,2016,"BEL","27E2","LIN",0.002
-7.5,49.25,2016,"BEL","27E2","MUR",0.001
-7.5,49.25,2016,"BEL","27E2","SOL",2.098
-7.5,49.25,2016,"BEL","27E2","SOS",0.002
-7.5,49.25,2016,"BEL","27E2","DPX",0.001
-6.5,49.25,2016,"BEL","27E3","ANF",9.218
-6.5,49.25,2016,"BEL","27E3","BIB",0.374
-6.5,49.25,2016,"BEL","27E3","BLL",0.165
-6.5,49.25,2016,"BEL","27E3","BSS",0.009
-6.5,49.25,2016,"BEL","27E3","COD",0.688
-6.5,49.25,2016,"BEL","27E3","COE",0.471
-6.5,49.25,2016,"BEL","27E3","CRE",0.647
-6.5,49.25,2016,"BEL","27E3","CTC",1.056
-6.5,49.25,2016,"BEL","27E3","DAB",0.045
-6.5,49.25,2016,"BEL","27E3","FLE",0.001
-6.5,49.25,2016,"BEL","27E3","GUG",0.036
-6.5,49.25,2016,"BEL","27E3","GUR",0.477
-6.5,49.25,2016,"BEL","27E3","GUU",0.123
-6.5,49.25,2016,"BEL","27E3","HAD",1.309
-6.5,49.25,2016,"BEL","27E3","HKE",0.236
-6.5,49.25,2016,"BEL","27E3","JOD",0.22
-6.5,49.25,2016,"BEL","27E3","LEM",0.821
-6.5,49.25,2016,"BEL","27E3","LEZ",5.091
-6.5,49.25,2016,"BEL","27E3","LIN",0.304
-6.5,49.25,2016,"BEL","27E3","MUR",0.172
-6.5,49.25,2016,"BEL","27E3","OCZ",0.234
-6.5,49.25,2016,"BEL","27E3","PLE",1.401
-6.5,49.25,2016,"BEL","27E3","POK",0.002
-6.5,49.25,2016,"BEL","27E3","POL",0.376
-6.5,49.25,2016,"BEL","27E3","RJH",0.163
-6.5,49.25,2016,"BEL","27E3","RJI",0.092
-6.5,49.25,2016,"BEL","27E3","RJN",0.555
-6.5,49.25,2016,"BEL","27E3","SCE",0.58
-6.5,49.25,2016,"BEL","27E3","SKH",0.001
-6.5,49.25,2016,"BEL","27E3","SOL",12.14
-6.5,49.25,2016,"BEL","27E3","SOS",0.01
-6.5,49.25,2016,"BEL","27E3","SQC",0.003
-6.5,49.25,2016,"BEL","27E3","SYC",0.649
-6.5,49.25,2016,"BEL","27E3","SYT",0.032
-6.5,49.25,2016,"BEL","27E3","TUR",0.142
-6.5,49.25,2016,"BEL","27E3","WEG",0.002
-6.5,49.25,2016,"BEL","27E3","WHE",0.002
-6.5,49.25,2016,"BEL","27E3","WHG",0.346
-6.5,49.25,2016,"BEL","27E3","WIT",0.097
-6.5,49.25,2016,"BEL","27E3","WRA",0.034
-6.5,49.25,2016,"BEL","27E3","CRU",0.001
-6.5,49.25,2016,"BEL","27E3","DPX",0.008
-6.5,49.25,2016,"BEL","27E3","SCL",0.424
-5.5,49.25,2016,"BEL","27E4","ANF",19.257
-5.5,49.25,2016,"BEL","27E4","BIB",3.457
-5.5,49.25,2016,"BEL","27E4","BLL",1.176
-5.5,49.25,2016,"BEL","27E4","BRB",0.044
-5.5,49.25,2016,"BEL","27E4","BSS",0.199
-5.5,49.25,2016,"BEL","27E4","COD",0.363
-5.5,49.25,2016,"BEL","27E4","COE",0.961
-5.5,49.25,2016,"BEL","27E4","CRE",0.472
-5.5,49.25,2016,"BEL","27E4","CTC",18.476
-5.5,49.25,2016,"BEL","27E4","DAB",0.051
-5.5,49.25,2016,"BEL","27E4","FLE",0.014
-5.5,49.25,2016,"BEL","27E4","GUG",0.087
-5.5,49.25,2016,"BEL","27E4","GUR",2.354
-5.5,49.25,2016,"BEL","27E4","GUU",0.722
-5.5,49.25,2016,"BEL","27E4","HAD",1.41
-5.5,49.25,2016,"BEL","27E4","HKE",0.328
-5.5,49.25,2016,"BEL","27E4","JOD",0.331
-5.5,49.25,2016,"BEL","27E4","LEM",3.913
-5.5,49.25,2016,"BEL","27E4","LEZ",3.36
-5.5,49.25,2016,"BEL","27E4","LIN",0.82
-5.5,49.25,2016,"BEL","27E4","MUR",1.437
-5.5,49.25,2016,"BEL","27E4","OCZ",1.895
-5.5,49.25,2016,"BEL","27E4","PLE",2.332
-5.5,49.25,2016,"BEL","27E4","POK",0.016
-5.5,49.25,2016,"BEL","27E4","POL",0.868
-5.5,49.25,2016,"BEL","27E4","RJC",0.024
-5.5,49.25,2016,"BEL","27E4","RJH",0.499
-5.5,49.25,2016,"BEL","27E4","RJI",0.063
-5.5,49.25,2016,"BEL","27E4","RJN",2.12
-5.5,49.25,2016,"BEL","27E4","SCE",1.921
-5.5,49.25,2016,"BEL","27E4","SKA",0.021
-5.5,49.25,2016,"BEL","27E4","SKH",0.021
-5.5,49.25,2016,"BEL","27E4","SOL",59.607
-5.5,49.25,2016,"BEL","27E4","SOS",0.193
-5.5,49.25,2016,"BEL","27E4","SQC",0.078
-5.5,49.25,2016,"BEL","27E4","SYC",3.456
-5.5,49.25,2016,"BEL","27E4","SYT",0.233
-5.5,49.25,2016,"BEL","27E4","TUR",0.51
-5.5,49.25,2016,"BEL","27E4","WEG",0.021
-5.5,49.25,2016,"BEL","27E4","WHE",0.008
-5.5,49.25,2016,"BEL","27E4","WHG",2.749
-5.5,49.25,2016,"BEL","27E4","WIT",0.268
-5.5,49.25,2016,"BEL","27E4","WRA",0.064
-5.5,49.25,2016,"BEL","27E4","CRU",0.001
-5.5,49.25,2016,"BEL","27E4","DPX",0.016
-5.5,49.25,2016,"BEL","27E4","SCL",4.168
-4.5,49.25,2016,"BEL","27E5","BSS",0.001
-4.5,49.25,2016,"BEL","27E5","CRE",0.003
-4.5,49.25,2016,"BEL","27E5","GUG",0.001
-4.5,49.25,2016,"BEL","27E5","GUU",0.002
-4.5,49.25,2016,"BEL","27E5","HKE",0.001
-4.5,49.25,2016,"BEL","27E5","JOD",0.001
-4.5,49.25,2016,"BEL","27E5","LEZ",0.005
-4.5,49.25,2016,"BEL","27E5","MUR",0.001
-4.5,49.25,2016,"BEL","27E5","NEP",0.005
-4.5,49.25,2016,"BEL","27E5","PLE",0.016
-4.5,49.25,2016,"BEL","27E5","POL",0.001
-4.5,49.25,2016,"BEL","27E5","SOL",2.024
-3.5,49.25,2016,"BEL","27E6","ANF",4.333
-3.5,49.25,2016,"BEL","27E6","BIB",1.274
-3.5,49.25,2016,"BEL","27E6","BLL",1.095
-3.5,49.25,2016,"BEL","27E6","BRB",0.153
-3.5,49.25,2016,"BEL","27E6","BSS",0.026
-3.5,49.25,2016,"BEL","27E6","COD",0.013
-3.5,49.25,2016,"BEL","27E6","COE",1.719
-3.5,49.25,2016,"BEL","27E6","CRE",0.136
-3.5,49.25,2016,"BEL","27E6","CTC",4.53
-3.5,49.25,2016,"BEL","27E6","DAB",0.054
-3.5,49.25,2016,"BEL","27E6","GUR",2.981
-3.5,49.25,2016,"BEL","27E6","GUU",0.899
-3.5,49.25,2016,"BEL","27E6","HAD",0.002
-3.5,49.25,2016,"BEL","27E6","HKE",0.005
-3.5,49.25,2016,"BEL","27E6","JOD",0.062
-3.5,49.25,2016,"BEL","27E6","LEM",0.611
-3.5,49.25,2016,"BEL","27E6","LEZ",0.009
-3.5,49.25,2016,"BEL","27E6","LIN",0.029
-3.5,49.25,2016,"BEL","27E6","MUR",0.834
-3.5,49.25,2016,"BEL","27E6","OCZ",0.209
-3.5,49.25,2016,"BEL","27E6","PLE",6.548
-3.5,49.25,2016,"BEL","27E6","POL",0.279
-3.5,49.25,2016,"BEL","27E6","RJC",1.363
-3.5,49.25,2016,"BEL","27E6","RJH",1.37
-3.5,49.25,2016,"BEL","27E6","RJI",0.002
-3.5,49.25,2016,"BEL","27E6","RJN",0.14
-3.5,49.25,2016,"BEL","27E6","SCE",16.426
-3.5,49.25,2016,"BEL","27E6","SKA",0.159
-3.5,49.25,2016,"BEL","27E6","SKH",0.169
-3.5,49.25,2016,"BEL","27E6","SOL",1.058
-3.5,49.25,2016,"BEL","27E6","SOS",0.246
-3.5,49.25,2016,"BEL","27E6","SQC",0.089
-3.5,49.25,2016,"BEL","27E6","SYT",0.038
