"","FishStock","Year","Basis","var","value"
"1","her.27.irls","1958","Assessment","R","407026"
"2","her.27.irls","1959","Assessment","R","1575120"
"3","her.27.irls","1960","Assessment","R","361935"
"4","her.27.irls","1961","Assessment","R","392846"
"5","her.27.irls","1962","Assessment","R","842972"
"6","her.27.irls","1963","Assessment","R","402358"
"7","her.27.irls","1964","Assessment","R","1380460"
"8","her.27.irls","1965","Assessment","R","415829"
"9","her.27.irls","1966","Assessment","R","734437"
"10","her.27.irls","1967","Assessment","R","767627"
"11","her.27.irls","1968","Assessment","R","898891"
"12","her.27.irls","1969","Assessment","R","461580"
"13","her.27.irls","1970","Assessment","R","248305"
"14","her.27.irls","1971","Assessment","R","821055"
"15","her.27.irls","1972","Assessment","R","279093"
"16","her.27.irls","1973","Assessment","R","325107"
"17","her.27.irls","1974","Assessment","R","160135"
"18","her.27.irls","1975","Assessment","R","201789"
"19","her.27.irls","1976","Assessment","R","225842"
"20","her.27.irls","1977","Assessment","R","184486"
"21","her.27.irls","1978","Assessment","R","145377"
"22","her.27.irls","1979","Assessment","R","278252"
"23","her.27.irls","1980","Assessment","R","166205"
"24","her.27.irls","1981","Assessment","R","464491"
"25","her.27.irls","1982","Assessment","R","723790"
"26","her.27.irls","1983","Assessment","R","784109"
"27","her.27.irls","1984","Assessment","R","665672"
"28","her.27.irls","1985","Assessment","R","641876"
"29","her.27.irls","1986","Assessment","R","653472"
"30","her.27.irls","1987","Assessment","R","1199270"
"31","her.27.irls","1988","Assessment","R","475158"
"32","her.27.irls","1989","Assessment","R","575256"
"33","her.27.irls","1990","Assessment","R","503026"
"34","her.27.irls","1991","Assessment","R","207218"
"35","her.27.irls","1992","Assessment","R","961732"
"36","her.27.irls","1993","Assessment","R","359515"
"37","her.27.irls","1994","Assessment","R","768209"
"38","her.27.irls","1995","Assessment","R","721691"
"39","her.27.irls","1996","Assessment","R","352152"
"40","her.27.irls","1997","Assessment","R","372720"
"41","her.27.irls","1998","Assessment","R","248764"
"42","her.27.irls","1999","Assessment","R","486728"
"43","her.27.irls","2000","Assessment","R","478254"
"44","her.27.irls","2001","Assessment","R","496520"
"45","her.27.irls","2002","Assessment","R","545856"
"46","her.27.irls","2003","Assessment","R","142195"
"47","her.27.irls","2004","Assessment","R","365938"
"48","her.27.irls","2005","Assessment","R","1071370"
"49","her.27.irls","2006","Assessment","R","361671"
"50","her.27.irls","2007","Assessment","R","735977"
"51","her.27.irls","2008","Assessment","R","299693"
"52","her.27.irls","2009","Assessment","R","1027200"
"53","her.27.irls","2010","Assessment","R","762359"
"54","her.27.irls","2011","Assessment","R","967731"
"55","her.27.irls","2012","Assessment","R","638150"
"56","her.27.irls","2013","Assessment","R","368571"
"57","her.27.irls","2014","Assessment","R","305090"
"58","her.27.irls","2015","Assessment","R","177058"
"59","her.27.irls","2016","Assessment","R","202804"
"60","her.27.irls","2017","Assessment","R","62180.1"
"61","her.27.irls","2018","Assessment","R","55466.3"
"62","her.27.irls","2019","Assessment","R","206633"
"63","her.27.irls","2020","Assessment","R","152608"
"64","her.27.irls","2021","Assessment","R","72138.9"
"65","her.27.irls","2022","Assessment","R","297217"
"66","her.27.irls","2023","Assessment","R","171915"
"67","her.27.3a47d","1947","Assessment","R","34843107"
"68","her.27.3a47d","1948","Assessment","R","33204210"
"69","her.27.3a47d","1949","Assessment","R","27923624"
"70","her.27.3a47d","1950","Assessment","R","39551269"
"71","her.27.3a47d","1951","Assessment","R","38374251"
"72","her.27.3a47d","1952","Assessment","R","38187357"
"73","her.27.3a47d","1953","Assessment","R","43252063"
"74","her.27.3a47d","1954","Assessment","R","40358247"
"75","her.27.3a47d","1955","Assessment","R","34301248"
"76","her.27.3a47d","1956","Assessment","R","25467628"
"77","her.27.3a47d","1957","Assessment","R","57469609"
"78","her.27.3a47d","1958","Assessment","R","24929483"
"79","her.27.3a47d","1959","Assessment","R","28331717"
"80","her.27.3a47d","1960","Assessment","R","12552193"
"81","her.27.3a47d","1961","Assessment","R","52690620"
"82","her.27.3a47d","1962","Assessment","R","28485201"
"83","her.27.3a47d","1963","Assessment","R","34232664"
"84","her.27.3a47d","1964","Assessment","R","34357568"
"85","her.27.3a47d","1965","Assessment","R","17213841"
"86","her.27.3a47d","1966","Assessment","R","18496083"
"87","her.27.3a47d","1967","Assessment","R","25581791"
"88","her.27.3a47d","1968","Assessment","R","21939615"
"89","her.27.3a47d","1969","Assessment","R","12755372"
"90","her.27.3a47d","1970","Assessment","R","21817686"
"91","her.27.3a47d","1971","Assessment","R","17158471"
"92","her.27.3a47d","1972","Assessment","R","12615750"
"93","her.27.3a47d","1973","Assessment","R","6893962"
"94","her.27.3a47d","1974","Assessment","R","10772641"
"95","her.27.3a47d","1975","Assessment","R","2573246"
"96","her.27.3a47d","1976","Assessment","R","3337077"
"97","her.27.3a47d","1977","Assessment","R","4403786"
"98","her.27.3a47d","1978","Assessment","R","4327905"
"99","her.27.3a47d","1979","Assessment","R","7877575"
"100","her.27.3a47d","1980","Assessment","R","12639916"
"101","her.27.3a47d","1981","Assessment","R","27375323"
"102","her.27.3a47d","1982","Assessment","R","46445060"
"103","her.27.3a47d","1983","Assessment","R","46151118"
"104","her.27.3a47d","1984","Assessment","R","46549410"
"105","her.27.3a47d","1985","Assessment","R","55251332"
"106","her.27.3a47d","1986","Assessment","R","67358005"
"107","her.27.3a47d","1987","Assessment","R","57782205"
"108","her.27.3a47d","1988","Assessment","R","38074870"
"109","her.27.3a47d","1989","Assessment","R","29846582"
"110","her.27.3a47d","1990","Assessment","R","27756832"
"111","her.27.3a47d","1991","Assessment","R","30285372"
"112","her.27.3a47d","1992","Assessment","R","52786702"
"113","her.27.3a47d","1993","Assessment","R","55579837"
"114","her.27.3a47d","1994","Assessment","R","43072895"
"115","her.27.3a47d","1995","Assessment","R","44203697"
"116","her.27.3a47d","1996","Assessment","R","35958398"
"117","her.27.3a47d","1997","Assessment","R","29160338"
"118","her.27.3a47d","1998","Assessment","R","19186559"
"119","her.27.3a47d","1999","Assessment","R","55290404"
"120","her.27.3a47d","2000","Assessment","R","40457232"
"121","her.27.3a47d","2001","Assessment","R","67636349"
"122","her.27.3a47d","2002","Assessment","R","36318539"
"123","her.27.3a47d","2003","Assessment","R","20507520"
"124","her.27.3a47d","2004","Assessment","R","23685950"
"125","her.27.3a47d","2005","Assessment","R","20842279"
"126","her.27.3a47d","2006","Assessment","R","21487048"
"127","her.27.3a47d","2007","Assessment","R","24668134"
"128","her.27.3a47d","2008","Assessment","R","22373022"
"129","her.27.3a47d","2009","Assessment","R","35013307"
"130","her.27.3a47d","2010","Assessment","R","28340638"
"131","her.27.3a47d","2011","Assessment","R","24999161"
"132","her.27.3a47d","2012","Assessment","R","23319964"
"133","her.27.3a47d","2013","Assessment","R","31738726"
"134","her.27.3a47d","2014","Assessment","R","47612886"
"135","her.27.3a47d","2015","Assessment","R","13682022"
"136","her.27.3a47d","2016","Assessment","R","23844071"
"137","her.27.3a47d","2017","Assessment","R","14401346"
"138","her.27.3a47d","2018","Assessment","R","24778622"
"139","her.27.3a47d","2019","Assessment","R","22146722"
"140","her.27.3a47d","2020","Assessment","R","25562864"
"141","her.27.3a47d","2021","Assessment","R","18159371"
"142","her.27.3a47d","2022","Assessment","R","31135028"
"143","her.27.3a47d","2023","Assessment","R","31349395"
"144","whg.27.47d","1978","Assessment","R","41625553"
"145","whg.27.47d","1979","Assessment","R","33538362"
"146","whg.27.47d","1980","Assessment","R","16434112"
"147","whg.27.47d","1981","Assessment","R","14887631"
"148","whg.27.47d","1982","Assessment","R","13035187"
"149","whg.27.47d","1983","Assessment","R","19193605"
"150","whg.27.47d","1984","Assessment","R","14841615"
"151","whg.27.47d","1985","Assessment","R","25598967"
"152","whg.27.47d","1986","Assessment","R","24282189"
"153","whg.27.47d","1987","Assessment","R","18620384"
"154","whg.27.47d","1988","Assessment","R","25944636"
"155","whg.27.47d","1989","Assessment","R","16204265"
"156","whg.27.47d","1990","Assessment","R","14342667"
"157","whg.27.47d","1991","Assessment","R","15687463"
"158","whg.27.47d","1992","Assessment","R","17962730"
"159","whg.27.47d","1993","Assessment","R","17460898"
"160","whg.27.47d","1994","Assessment","R","16114856"
"161","whg.27.47d","1995","Assessment","R","12514730"
"162","whg.27.47d","1996","Assessment","R","10518159"
"163","whg.27.47d","1997","Assessment","R","16095200"
"164","whg.27.47d","1998","Assessment","R","26641474"
"165","whg.27.47d","1999","Assessment","R","30726247"
"166","whg.27.47d","2000","Assessment","R","26060340"
"167","whg.27.47d","2001","Assessment","R","24818144"
"168","whg.27.47d","2002","Assessment","R","12410584"
"169","whg.27.47d","2003","Assessment","R","12840890"
"170","whg.27.47d","2004","Assessment","R","15212478"
"171","whg.27.47d","2005","Assessment","R","14916850"
"172","whg.27.47d","2006","Assessment","R","11558730"
"173","whg.27.47d","2007","Assessment","R","17939446"
"174","whg.27.47d","2008","Assessment","R","17627105"
"175","whg.27.47d","2009","Assessment","R","17273026"
"176","whg.27.47d","2010","Assessment","R","17642410"
"177","whg.27.47d","2011","Assessment","R","11632416"
"178","whg.27.47d","2012","Assessment","R","8543128"
"179","whg.27.47d","2013","Assessment","R","13753325"
"180","whg.27.47d","2014","Assessment","R","16510448"
"181","whg.27.47d","2015","Assessment","R","14940500"
"182","whg.27.47d","2016","Assessment","R","17712494"
"183","whg.27.47d","2017","Assessment","R","11077973"
"184","whg.27.47d","2018","Assessment","R","13634181"
"185","whg.27.47d","2019","Assessment","R","26577717"
"186","whg.27.47d","2020","Assessment","R","23622643"
"187","whg.27.47d","2021","Assessment","R","13856825"
"188","whg.27.47d","2022","Assessment","R","14164438"
"189","whg.27.47d","2023","Assessment","R","14923014"
"190","pok.27.3a46","1967","Assessment","R","141932"
"191","pok.27.3a46","1968","Assessment","R","161043"
"192","pok.27.3a46","1969","Assessment","R","287190"
"193","pok.27.3a46","1970","Assessment","R","294247"
"194","pok.27.3a46","1971","Assessment","R","356661"
"195","pok.27.3a46","1972","Assessment","R","223340"
"196","pok.27.3a46","1973","Assessment","R","200584"
"197","pok.27.3a46","1974","Assessment","R","198796"
"198","pok.27.3a46","1975","Assessment","R","234361"
"199","pok.27.3a46","1976","Assessment","R","409751"
"200","pok.27.3a46","1977","Assessment","R","148929"
"201","pok.27.3a46","1978","Assessment","R","120436"
"202","pok.27.3a46","1979","Assessment","R","87362"
"203","pok.27.3a46","1980","Assessment","R","85357"
"204","pok.27.3a46","1981","Assessment","R","164372"
"205","pok.27.3a46","1982","Assessment","R","140969"
"206","pok.27.3a46","1983","Assessment","R","148195"
"207","pok.27.3a46","1984","Assessment","R","256251"
"208","pok.27.3a46","1985","Assessment","R","358100"
"209","pok.27.3a46","1986","Assessment","R","291263"
"210","pok.27.3a46","1987","Assessment","R","148792"
"211","pok.27.3a46","1988","Assessment","R","138564"
"212","pok.27.3a46","1989","Assessment","R","101903"
"213","pok.27.3a46","1990","Assessment","R","150734"
"214","pok.27.3a46","1991","Assessment","R","176077"
"215","pok.27.3a46","1992","Assessment","R","103172"
"216","pok.27.3a46","1993","Assessment","R","176956"
"217","pok.27.3a46","1994","Assessment","R","119188"
"218","pok.27.3a46","1995","Assessment","R","217635"
"219","pok.27.3a46","1996","Assessment","R","120292"
"220","pok.27.3a46","1997","Assessment","R","153448"
"221","pok.27.3a46","1998","Assessment","R","88673"
"222","pok.27.3a46","1999","Assessment","R","121015"
"223","pok.27.3a46","2000","Assessment","R","102867"
"224","pok.27.3a46","2001","Assessment","R","211740"
"225","pok.27.3a46","2002","Assessment","R","152360"
"226","pok.27.3a46","2003","Assessment","R","154982"
"227","pok.27.3a46","2004","Assessment","R","113676"
"228","pok.27.3a46","2005","Assessment","R","145470"
"229","pok.27.3a46","2006","Assessment","R","97945"
"230","pok.27.3a46","2007","Assessment","R","154419"
"231","pok.27.3a46","2008","Assessment","R","71445"
"232","pok.27.3a46","2009","Assessment","R","54884"
"233","pok.27.3a46","2010","Assessment","R","89024"
"234","pok.27.3a46","2011","Assessment","R","80817"
"235","pok.27.3a46","2012","Assessment","R","133005"
"236","pok.27.3a46","2013","Assessment","R","90693"
"237","pok.27.3a46","2014","Assessment","R","55748"
"238","pok.27.3a46","2015","Assessment","R","92314"
"239","pok.27.3a46","2016","Assessment","R","114113"
"240","pok.27.3a46","2017","Assessment","R","79451"
"241","pok.27.3a46","2018","Assessment","R","41631"
"242","pok.27.3a46","2019","Assessment","R","51309"
"243","pok.27.3a46","2020","Assessment","R","33879"
"244","pok.27.3a46","2021","Assessment","R","56154"
"245","pok.27.3a46","2022","Assessment","R","70476"
"246","pok.27.3a46","2023","Assessment","R","64320"
"247","had.27.46a20","1972","Assessment","R","12678426"
"248","had.27.46a20","1973","Assessment","R","32664977"
"249","had.27.46a20","1974","Assessment","R","64558023"
"250","had.27.46a20","1975","Assessment","R","6266450"
"251","had.27.46a20","1976","Assessment","R","7224863"
"252","had.27.46a20","1977","Assessment","R","10279637"
"253","had.27.46a20","1978","Assessment","R","18045759"
"254","had.27.46a20","1979","Assessment","R","28673787"
"255","had.27.46a20","1980","Assessment","R","7671036"
"256","had.27.46a20","1981","Assessment","R","12372128"
"257","had.27.46a20","1982","Assessment","R","7442905"
"258","had.27.46a20","1983","Assessment","R","22001542"
"259","had.27.46a20","1984","Assessment","R","5850387"
"260","had.27.46a20","1985","Assessment","R","7839522"
"261","had.27.46a20","1986","Assessment","R","12498894"
"262","had.27.46a20","1987","Assessment","R","2056670"
"263","had.27.46a20","1988","Assessment","R","2141987"
"264","had.27.46a20","1989","Assessment","R","3278597"
"265","had.27.46a20","1990","Assessment","R","7770771"
"266","had.27.46a20","1991","Assessment","R","12078886"
"267","had.27.46a20","1992","Assessment","R","16500340"
"268","had.27.46a20","1993","Assessment","R","5451967"
"269","had.27.46a20","1994","Assessment","R","17890793"
"270","had.27.46a20","1995","Assessment","R","7646288"
"271","had.27.46a20","1996","Assessment","R","8273892"
"272","had.27.46a20","1997","Assessment","R","3954799"
"273","had.27.46a20","1998","Assessment","R","3173464"
"274","had.27.46a20","1999","Assessment","R","36536706"
"275","had.27.46a20","2000","Assessment","R","8734831"
"276","had.27.46a20","2001","Assessment","R","1305540"
"277","had.27.46a20","2002","Assessment","R","1571855"
"278","had.27.46a20","2003","Assessment","R","1159465"
"279","had.27.46a20","2004","Assessment","R","1134740"
"280","had.27.46a20","2005","Assessment","R","4584478"
"281","had.27.46a20","2006","Assessment","R","1444493"
"282","had.27.46a20","2007","Assessment","R","1053590"
"283","had.27.46a20","2008","Assessment","R","840808"
"284","had.27.46a20","2009","Assessment","R","4203720"
"285","had.27.46a20","2010","Assessment","R","507468"
"286","had.27.46a20","2011","Assessment","R","344849"
"287","had.27.46a20","2012","Assessment","R","631112"
"288","had.27.46a20","2013","Assessment","R","695931"
"289","had.27.46a20","2014","Assessment","R","4349364"
"290","had.27.46a20","2015","Assessment","R","1267983"
"291","had.27.46a20","2016","Assessment","R","1487641"
"292","had.27.46a20","2017","Assessment","R","693858"
"293","had.27.46a20","2018","Assessment","R","2091658"
"294","had.27.46a20","2019","Assessment","R","7099038"
"295","had.27.46a20","2020","Assessment","R","7937453"
"296","had.27.46a20","2021","Assessment","R","2710758"
"297","had.27.46a20","2022","Assessment","R","4545487"
"298","had.27.46a20","2023","Assessment","R","1746116"
"299","sol.27.7e","1969","Assessment","R","1874"
"300","sol.27.7e","1970","Assessment","R","1343"
"301","sol.27.7e","1971","Assessment","R","3826"
"302","sol.27.7e","1972","Assessment","R","2568"
"303","sol.27.7e","1973","Assessment","R","2264"
"304","sol.27.7e","1974","Assessment","R","3107"
"305","sol.27.7e","1975","Assessment","R","2967"
"306","sol.27.7e","1976","Assessment","R","2791"
"307","sol.27.7e","1977","Assessment","R","6556"
"308","sol.27.7e","1978","Assessment","R","4657"
"309","sol.27.7e","1979","Assessment","R","4389"
"310","sol.27.7e","1980","Assessment","R","4702"
"311","sol.27.7e","1981","Assessment","R","8130"
"312","sol.27.7e","1982","Assessment","R","4679"
"313","sol.27.7e","1983","Assessment","R","3866"
"314","sol.27.7e","1984","Assessment","R","5968"
"315","sol.27.7e","1985","Assessment","R","6981"
"316","sol.27.7e","1986","Assessment","R","3765"
"317","sol.27.7e","1987","Assessment","R","5847"
"318","sol.27.7e","1988","Assessment","R","3877"
"319","sol.27.7e","1989","Assessment","R","3735"
"320","sol.27.7e","1990","Assessment","R","2817"
"321","sol.27.7e","1991","Assessment","R","7159"
"322","sol.27.7e","1992","Assessment","R","3901"
"323","sol.27.7e","1993","Assessment","R","3349"
"324","sol.27.7e","1994","Assessment","R","2377"
"325","sol.27.7e","1995","Assessment","R","3450"
"326","sol.27.7e","1996","Assessment","R","3937"
"327","sol.27.7e","1997","Assessment","R","3328"
"328","sol.27.7e","1998","Assessment","R","4393"
"329","sol.27.7e","1999","Assessment","R","3588"
"330","sol.27.7e","2000","Assessment","R","6482"
"331","sol.27.7e","2001","Assessment","R","5394"
"332","sol.27.7e","2002","Assessment","R","3823"
"333","sol.27.7e","2003","Assessment","R","5367"
"334","sol.27.7e","2004","Assessment","R","2859"
"335","sol.27.7e","2005","Assessment","R","3962"
"336","sol.27.7e","2006","Assessment","R","4590"
"337","sol.27.7e","2007","Assessment","R","3899"
"338","sol.27.7e","2008","Assessment","R","4083"
"339","sol.27.7e","2009","Assessment","R","3656"
"340","sol.27.7e","2010","Assessment","R","4928"
"341","sol.27.7e","2011","Assessment","R","3500"
"342","sol.27.7e","2012","Assessment","R","3480"
"343","sol.27.7e","2013","Assessment","R","3254"
"344","sol.27.7e","2014","Assessment","R","3221"
"345","sol.27.7e","2015","Assessment","R","4257"
"346","sol.27.7e","2016","Assessment","R","5470"
"347","sol.27.7e","2017","Assessment","R","4772"
"348","sol.27.7e","2018","Assessment","R","8725"
"349","sol.27.7e","2019","Assessment","R","5370"
"350","sol.27.7e","2020","Assessment","R","7595"
"351","sol.27.7e","2021","Assessment","R","2845"
"352","sol.27.7e","2022","Assessment","R","4306"
"353","sol.27.7e","2023","Assessment","R","4036"
"354","whg.27.7a","1980","Assessment","R","637848"
"355","whg.27.7a","1981","Assessment","R","322277"
"356","whg.27.7a","1982","Assessment","R","284242"
"357","whg.27.7a","1983","Assessment","R","883137"
"358","whg.27.7a","1984","Assessment","R","633451"
"359","whg.27.7a","1985","Assessment","R","514593"
"360","whg.27.7a","1986","Assessment","R","872880"
"361","whg.27.7a","1987","Assessment","R","473896"
"362","whg.27.7a","1988","Assessment","R","485038"
"363","whg.27.7a","1989","Assessment","R","593444"
"364","whg.27.7a","1990","Assessment","R","512451"
"365","whg.27.7a","1991","Assessment","R","656864"
"366","whg.27.7a","1992","Assessment","R","229474"
"367","whg.27.7a","1993","Assessment","R","211702"
"368","whg.27.7a","1994","Assessment","R","182972"
"369","whg.27.7a","1995","Assessment","R","336920"
"370","whg.27.7a","1996","Assessment","R","201392"
"371","whg.27.7a","1997","Assessment","R","170310"
"372","whg.27.7a","1998","Assessment","R","166238"
"373","whg.27.7a","1999","Assessment","R","207222"
"374","whg.27.7a","2000","Assessment","R","109117"
"375","whg.27.7a","2001","Assessment","R","191446"
"376","whg.27.7a","2002","Assessment","R","79127"
"377","whg.27.7a","2003","Assessment","R","120737"
"378","whg.27.7a","2004","Assessment","R","93249"
"379","whg.27.7a","2005","Assessment","R","105733"
"380","whg.27.7a","2006","Assessment","R","153551"
"381","whg.27.7a","2007","Assessment","R","103390"
"382","whg.27.7a","2008","Assessment","R","148324"
"383","whg.27.7a","2009","Assessment","R","92255"
"384","whg.27.7a","2010","Assessment","R","91885"
"385","whg.27.7a","2011","Assessment","R","150538"
"386","whg.27.7a","2012","Assessment","R","78489"
"387","whg.27.7a","2013","Assessment","R","160731"
"388","whg.27.7a","2014","Assessment","R","195177"
"389","whg.27.7a","2015","Assessment","R","122041"
"390","whg.27.7a","2016","Assessment","R","80729"
"391","whg.27.7a","2017","Assessment","R","101936"
"392","whg.27.7a","2018","Assessment","R","106389"
"393","whg.27.7a","2019","Assessment","R","210853"
"394","whg.27.7a","2020","Assessment","R","108016"
"395","whg.27.7a","2021","Assessment","R","189741"
"396","whg.27.7a","2022","Assessment","R","93382"
"397","whg.27.7a","2023","Assessment","R","121079"
"398","sol.27.7a","1970","Assessment","R","3695"
"399","sol.27.7a","1971","Assessment","R","10177"
"400","sol.27.7a","1972","Assessment","R","3186"
"401","sol.27.7a","1973","Assessment","R","13133"
"402","sol.27.7a","1974","Assessment","R","5870"
"403","sol.27.7a","1975","Assessment","R","6679"
"404","sol.27.7a","1976","Assessment","R","3857"
"405","sol.27.7a","1977","Assessment","R","15771"
"406","sol.27.7a","1978","Assessment","R","9039"
"407","sol.27.7a","1979","Assessment","R","8846"
"408","sol.27.7a","1980","Assessment","R","5069"
"409","sol.27.7a","1981","Assessment","R","4495"
"410","sol.27.7a","1982","Assessment","R","2459"
"411","sol.27.7a","1983","Assessment","R","5554"
"412","sol.27.7a","1984","Assessment","R","15444"
"413","sol.27.7a","1985","Assessment","R","16206"
"414","sol.27.7a","1986","Assessment","R","23652"
"415","sol.27.7a","1987","Assessment","R","3450"
"416","sol.27.7a","1988","Assessment","R","3486"
"417","sol.27.7a","1989","Assessment","R","4360"
"418","sol.27.7a","1990","Assessment","R","5537"
"419","sol.27.7a","1991","Assessment","R","12629"
"420","sol.27.7a","1992","Assessment","R","4936"
"421","sol.27.7a","1993","Assessment","R","6164"
"422","sol.27.7a","1994","Assessment","R","5219"
"423","sol.27.7a","1995","Assessment","R","2002"
"424","sol.27.7a","1996","Assessment","R","2490"
"425","sol.27.7a","1997","Assessment","R","8311"
"426","sol.27.7a","1998","Assessment","R","6820"
"427","sol.27.7a","1999","Assessment","R","5214"
"428","sol.27.7a","2000","Assessment","R","6930"
"429","sol.27.7a","2001","Assessment","R","4533"
"430","sol.27.7a","2002","Assessment","R","2326"
"431","sol.27.7a","2003","Assessment","R","3048"
"432","sol.27.7a","2004","Assessment","R","3626"
"433","sol.27.7a","2005","Assessment","R","2938"
"434","sol.27.7a","2006","Assessment","R","1316"
"435","sol.27.7a","2007","Assessment","R","1858"
"436","sol.27.7a","2008","Assessment","R","1942"
"437","sol.27.7a","2009","Assessment","R","2255"
"438","sol.27.7a","2010","Assessment","R","1595"
"439","sol.27.7a","2011","Assessment","R","631"
"440","sol.27.7a","2012","Assessment","R","867"
"441","sol.27.7a","2013","Assessment","R","635"
"442","sol.27.7a","2014","Assessment","R","770"
"443","sol.27.7a","2015","Assessment","R","1699"
"444","sol.27.7a","2016","Assessment","R","3904"
"445","sol.27.7a","2017","Assessment","R","1633"
"446","sol.27.7a","2018","Assessment","R","3609"
"447","sol.27.7a","2019","Assessment","R","2875"
"448","sol.27.7a","2020","Assessment","R","7612"
"449","sol.27.7a","2021","Assessment","R","1788"
"450","sol.27.7a","2022","Assessment","R","1745"
"451","sol.27.7a","2023","Assessment","R","2086"
"452","had.27.7a","1993","Assessment","R","67251"
"453","had.27.7a","1994","Assessment","R","890768"
"454","had.27.7a","1995","Assessment","R","73956"
"455","had.27.7a","1996","Assessment","R","1393716"
"456","had.27.7a","1997","Assessment","R","207507"
"457","had.27.7a","1998","Assessment","R","331688"
"458","had.27.7a","1999","Assessment","R","653933"
"459","had.27.7a","2000","Assessment","R","91317"
"460","had.27.7a","2001","Assessment","R","651835"
"461","had.27.7a","2002","Assessment","R","119880"
"462","had.27.7a","2003","Assessment","R","407101"
"463","had.27.7a","2004","Assessment","R","634904"
"464","had.27.7a","2005","Assessment","R","485551"
"465","had.27.7a","2006","Assessment","R","554086"
"466","had.27.7a","2007","Assessment","R","215881"
"467","had.27.7a","2008","Assessment","R","150358"
"468","had.27.7a","2009","Assessment","R","322565"
"469","had.27.7a","2010","Assessment","R","238382"
"470","had.27.7a","2011","Assessment","R","292905"
"471","had.27.7a","2012","Assessment","R","280407"
"472","had.27.7a","2013","Assessment","R","1370255"
"473","had.27.7a","2014","Assessment","R","617220"
"474","had.27.7a","2015","Assessment","R","913075"
"475","had.27.7a","2016","Assessment","R","289283"
"476","had.27.7a","2017","Assessment","R","378792"
"477","had.27.7a","2018","Assessment","R","940853"
"478","had.27.7a","2019","Assessment","R","637249"
"479","had.27.7a","2020","Assessment","R","137003"
"480","had.27.7a","2021","Assessment","R","297015"
"481","had.27.7a","2022","Assessment","R","61276"
"482","had.27.7a","2023","Assessment","R","351715"
"483","meg.27.7b-k8abd","1984","Assessment","R","231065.0815"
"484","meg.27.7b-k8abd","1985","Assessment","R","218855.7414"
"485","meg.27.7b-k8abd","1986","Assessment","R","211301.0399"
"486","meg.27.7b-k8abd","1987","Assessment","R","181816.6493"
"487","meg.27.7b-k8abd","1988","Assessment","R","180340.2992"
"488","meg.27.7b-k8abd","1989","Assessment","R","226734.4128"
"489","meg.27.7b-k8abd","1990","Assessment","R","255886.0607"
"490","meg.27.7b-k8abd","1991","Assessment","R","290393.5508"
"491","meg.27.7b-k8abd","1992","Assessment","R","243321.4191"
"492","meg.27.7b-k8abd","1993","Assessment","R","208311.3683"
"493","meg.27.7b-k8abd","1994","Assessment","R","218959.7627"
"494","meg.27.7b-k8abd","1995","Assessment","R","247165.193"
"495","meg.27.7b-k8abd","1996","Assessment","R","269201.41"
"496","meg.27.7b-k8abd","1997","Assessment","R","244209.3597"
"497","meg.27.7b-k8abd","1998","Assessment","R","270215.9307"
"498","meg.27.7b-k8abd","1999","Assessment","R","265291.2128"
"499","meg.27.7b-k8abd","2000","Assessment","R","295696.1291"
"500","meg.27.7b-k8abd","2001","Assessment","R","248355.1713"
"501","meg.27.7b-k8abd","2002","Assessment","R","265348.2365"
"502","meg.27.7b-k8abd","2003","Assessment","R","246726.5491"
"503","meg.27.7b-k8abd","2004","Assessment","R","203134.1169"
"504","meg.27.7b-k8abd","2005","Assessment","R","211246.5228"
"505","meg.27.7b-k8abd","2006","Assessment","R","255921.1522"
"506","meg.27.7b-k8abd","2007","Assessment","R","243909.2019"
"507","meg.27.7b-k8abd","2008","Assessment","R","176308.535"
"508","meg.27.7b-k8abd","2009","Assessment","R","206289.2199"
"509","meg.27.7b-k8abd","2010","Assessment","R","215943.7725"
"510","meg.27.7b-k8abd","2011","Assessment","R","182268.4525"
"511","meg.27.7b-k8abd","2012","Assessment","R","143395.8288"
"512","meg.27.7b-k8abd","2013","Assessment","R","147055.999"
"513","meg.27.7b-k8abd","2014","Assessment","R","134691.2536"
"514","meg.27.7b-k8abd","2015","Assessment","R","150045.0439"
"515","meg.27.7b-k8abd","2016","Assessment","R","181658.7375"
"516","meg.27.7b-k8abd","2017","Assessment","R","226286.3693"
"517","meg.27.7b-k8abd","2018","Assessment","R","246877.5679"
"518","meg.27.7b-k8abd","2019","Assessment","R","260206.7032"
"519","meg.27.7b-k8abd","2020","Assessment","R","192651.154"
"520","meg.27.7b-k8abd","2021","Assessment","R","213694.1558"
"521","meg.27.7b-k8abd","2022","Assessment","R","140646.7847"
"522","meg.27.7b-k8abd","2023","Assessment","R","217477"
"523","hke.27.3a46-8abd","1978","Assessment","R","683384"
"524","hke.27.3a46-8abd","1979","Assessment","R","694062"
"525","hke.27.3a46-8abd","1980","Assessment","R","838409"
"526","hke.27.3a46-8abd","1981","Assessment","R","1178220"
"527","hke.27.3a46-8abd","1982","Assessment","R","613194"
"528","hke.27.3a46-8abd","1983","Assessment","R","376535"
"529","hke.27.3a46-8abd","1984","Assessment","R","625493"
"530","hke.27.3a46-8abd","1985","Assessment","R","1110400"
"531","hke.27.3a46-8abd","1986","Assessment","R","650651"
"532","hke.27.3a46-8abd","1987","Assessment","R","854130"
"533","hke.27.3a46-8abd","1988","Assessment","R","775284"
"534","hke.27.3a46-8abd","1989","Assessment","R","712232"
"535","hke.27.3a46-8abd","1990","Assessment","R","683428"
