"lon","lat","year","country","rectangle","species","landings"
-2.5,46.25,2015,"BEL","21E7","BLL",0.045
-2.5,46.25,2015,"BEL","21E7","BRB",0
-2.5,46.25,2015,"BEL","21E7","BSS",0.025
-2.5,46.25,2015,"BEL","21E7","COD",0.001
-2.5,46.25,2015,"BEL","21E7","COE",0.077
-2.5,46.25,2015,"BEL","21E7","CRE",0.607
-2.5,46.25,2015,"BEL","21E7","CTC",2.759
-2.5,46.25,2015,"BEL","21E7","DAB",0.026
-2.5,46.25,2015,"BEL","21E7","GUG",1.143
-2.5,46.25,2015,"BEL","21E7","GUR",0.138
-2.5,46.25,2015,"BEL","21E7","GUU",1.201
-2.5,46.25,2015,"BEL","21E7","HKE",0.283
-2.5,46.25,2015,"BEL","21E7","JOD",0.087
-2.5,46.25,2015,"BEL","21E7","LEM",0.029
-2.5,46.25,2015,"BEL","21E7","LEZ",0.098
-2.5,46.25,2015,"BEL","21E7","LIN",0.007
-2.5,46.25,2015,"BEL","21E7","MUR",0.04
-2.5,46.25,2015,"BEL","21E7","NEP",0.043
-2.5,46.25,2015,"BEL","21E7","OCZ",0.314
-2.5,46.25,2015,"BEL","21E7","PLE",0.983
-2.5,46.25,2015,"BEL","21E7","POL",0.005
-2.5,46.25,2015,"BEL","21E7","RJC",0.068
-2.5,46.25,2015,"BEL","21E7","RJH",0.169
-2.5,46.25,2015,"BEL","21E7","RJI",0.027
-2.5,46.25,2015,"BEL","21E7","RJN",0.171
-2.5,46.25,2015,"BEL","21E7","SCE",0.149
-2.5,46.25,2015,"BEL","21E7","SOL",36.189
-2.5,46.25,2015,"BEL","21E7","SOS",0.287
-2.5,46.25,2015,"BEL","21E7","SQC",0.039
-2.5,46.25,2015,"BEL","21E7","SYT",0.021
-2.5,46.25,2015,"BEL","21E7","TUR",0.087
-2.5,46.25,2015,"BEL","21E7","WEG",0.64
-2.5,46.25,2015,"BEL","21E7","WHE",0.014
-2.5,46.25,2015,"BEL","21E7","WHG",0.259
-2.5,46.25,2015,"BEL","21E7","WIT",0.001
-2.5,46.25,2015,"BEL","21E7","DPX",0.009
-2.5,46.25,2015,"BEL","21E7","SCL",1.308
-1.5,46.25,2015,"BEL","21E8","ANF",14.018
-1.5,46.25,2015,"BEL","21E8","BIB",0.395
-1.5,46.25,2015,"BEL","21E8","BLL",0.111
-1.5,46.25,2015,"BEL","21E8","BRB",0.011
-1.5,46.25,2015,"BEL","21E8","BSS",0
-1.5,46.25,2015,"BEL","21E8","COE",0.05
-1.5,46.25,2015,"BEL","21E8","CRE",1.026
-1.5,46.25,2015,"BEL","21E8","CTC",1.67
-1.5,46.25,2015,"BEL","21E8","GUG",1.442
-1.5,46.25,2015,"BEL","21E8","GUR",0.033
-1.5,46.25,2015,"BEL","21E8","GUU",1.385
-1.5,46.25,2015,"BEL","21E8","HAD",0.003
-1.5,46.25,2015,"BEL","21E8","HKE",0.17
-1.5,46.25,2015,"BEL","21E8","JOD",0.072
-1.5,46.25,2015,"BEL","21E8","LEM",0.009
-1.5,46.25,2015,"BEL","21E8","LEZ",0.103
-1.5,46.25,2015,"BEL","21E8","LIN",0.003
-1.5,46.25,2015,"BEL","21E8","MUR",0.287
-1.5,46.25,2015,"BEL","21E8","OCZ",0.002
-1.5,46.25,2015,"BEL","21E8","PLE",0.256
-1.5,46.25,2015,"BEL","21E8","POL",0.004
-1.5,46.25,2015,"BEL","21E8","RJC",0.067
-1.5,46.25,2015,"BEL","21E8","RJH",0.026
-1.5,46.25,2015,"BEL","21E8","RJN",0.238
-1.5,46.25,2015,"BEL","21E8","SCE",0.351
-1.5,46.25,2015,"BEL","21E8","SOL",27.229
-1.5,46.25,2015,"BEL","21E8","SOS",0.129
-1.5,46.25,2015,"BEL","21E8","SQC",0.044
-1.5,46.25,2015,"BEL","21E8","TUR",0.246
-1.5,46.25,2015,"BEL","21E8","WEG",0.445
-1.5,46.25,2015,"BEL","21E8","WHG",0.075
-1.5,46.25,2015,"BEL","21E8","SCL",0.989
-2.5,46.75,2015,"BEL","22E7","ANF",4.118
-2.5,46.75,2015,"BEL","22E7","BIB",0.1
-2.5,46.75,2015,"BEL","22E7","BLL",0.019
-2.5,46.75,2015,"BEL","22E7","BSS",0.001
-2.5,46.75,2015,"BEL","22E7","COD",0.008
-2.5,46.75,2015,"BEL","22E7","COE",0.034
-2.5,46.75,2015,"BEL","22E7","CRE",0.807
-2.5,46.75,2015,"BEL","22E7","CTC",0.101
-2.5,46.75,2015,"BEL","22E7","DAB",0.004
-2.5,46.75,2015,"BEL","22E7","GUG",0.265
-2.5,46.75,2015,"BEL","22E7","GUR",0.04
-2.5,46.75,2015,"BEL","22E7","GUU",0.233
-2.5,46.75,2015,"BEL","22E7","HKE",0.449
-2.5,46.75,2015,"BEL","22E7","JOD",0.068
-2.5,46.75,2015,"BEL","22E7","LEZ",0.06
-2.5,46.75,2015,"BEL","22E7","LIN",0.015
-2.5,46.75,2015,"BEL","22E7","MUR",0.039
-2.5,46.75,2015,"BEL","22E7","NEP",0.153
-2.5,46.75,2015,"BEL","22E7","OCZ",0.717
-2.5,46.75,2015,"BEL","22E7","PLE",0.096
-2.5,46.75,2015,"BEL","22E7","POL",0.016
-2.5,46.75,2015,"BEL","22E7","RJC",0.009
-2.5,46.75,2015,"BEL","22E7","RJH",0.001
-2.5,46.75,2015,"BEL","22E7","RJN",0.047
-2.5,46.75,2015,"BEL","22E7","SCE",0.071
-2.5,46.75,2015,"BEL","22E7","SOL",16.321
-2.5,46.75,2015,"BEL","22E7","SOS",0.011
-2.5,46.75,2015,"BEL","22E7","SQC",0.013
-2.5,46.75,2015,"BEL","22E7","SYT",0.006
-2.5,46.75,2015,"BEL","22E7","TUR",0.02
-2.5,46.75,2015,"BEL","22E7","WEG",0.069
-2.5,46.75,2015,"BEL","22E7","WHG",0.021
-2.5,46.75,2015,"BEL","22E7","WIT",0.005
-2.5,46.75,2015,"BEL","22E7","DPX",0.005
-2.5,46.75,2015,"BEL","22E7","SCL",0.69
-5.5,48.25,2015,"BEL","25E4","ANF",0.094
-5.5,48.25,2015,"BEL","25E4","BSS",0
-5.5,48.25,2015,"BEL","25E4","COD",0
-5.5,48.25,2015,"BEL","25E4","COE",0.001
-5.5,48.25,2015,"BEL","25E4","CRE",0.016
-5.5,48.25,2015,"BEL","25E4","DAB",0
-5.5,48.25,2015,"BEL","25E4","GUG",0.009
-5.5,48.25,2015,"BEL","25E4","GUR",0.001
-5.5,48.25,2015,"BEL","25E4","GUU",0.009
-5.5,48.25,2015,"BEL","25E4","JOD",0
-5.5,48.25,2015,"BEL","25E4","MUR",0
-5.5,48.25,2015,"BEL","25E4","PLE",0.01
-5.5,48.25,2015,"BEL","25E4","SCE",0.001
-5.5,48.25,2015,"BEL","25E4","SOL",0.915
-5.5,48.25,2015,"BEL","25E4","WIT",0
-5.5,48.25,2015,"BEL","25E4","DPX",0
-5.5,48.25,2015,"BEL","25E4","SCL",0.027
-5.5,48.75,2015,"BEL","26E4","BIB",0.001
-5.5,48.75,2015,"BEL","26E4","BLL",0.001
-5.5,48.75,2015,"BEL","26E4","BSS",0
-5.5,48.75,2015,"BEL","26E4","CTC",0.001
-5.5,48.75,2015,"BEL","26E4","GUG",0.002
-5.5,48.75,2015,"BEL","26E4","GUR",0.001
-5.5,48.75,2015,"BEL","26E4","JOD",0
-5.5,48.75,2015,"BEL","26E4","PLE",0.001
-5.5,48.75,2015,"BEL","26E4","RJC",0.001
-5.5,48.75,2015,"BEL","26E4","RJN",0.001
-5.5,48.75,2015,"BEL","26E4","SCE",0.1
-5.5,48.75,2015,"BEL","26E4","SOL",0.992
-5.5,48.75,2015,"BEL","26E4","SOS",0
-5.5,48.75,2015,"BEL","26E4","SQC",0.001
-5.5,48.75,2015,"BEL","26E4","TUR",0.001
-5.5,48.75,2015,"BEL","26E4","WHG",0
-5.5,48.75,2015,"BEL","26E4","DPX",0
-6.5,49.25,2015,"BEL","27E3","ANF",6.788
-6.5,49.25,2015,"BEL","27E3","BIB",0.18
-6.5,49.25,2015,"BEL","27E3","BLL",0.093
-6.5,49.25,2015,"BEL","27E3","BSS",0.002
-6.5,49.25,2015,"BEL","27E3","COD",0.72
-6.5,49.25,2015,"BEL","27E3","COE",0.123
-6.5,49.25,2015,"BEL","27E3","CRE",0.603
-6.5,49.25,2015,"BEL","27E3","CTC",0.321
-6.5,49.25,2015,"BEL","27E3","DAB",0.093
-6.5,49.25,2015,"BEL","27E3","GUG",0.002
-6.5,49.25,2015,"BEL","27E3","GUR",0.165
-6.5,49.25,2015,"BEL","27E3","GUU",0.087
-6.5,49.25,2015,"BEL","27E3","HAD",2.027
-6.5,49.25,2015,"BEL","27E3","HKE",0.051
-6.5,49.25,2015,"BEL","27E3","JOD",0.13
-6.5,49.25,2015,"BEL","27E3","LBE",0.006
-6.5,49.25,2015,"BEL","27E3","LEM",0.833
-6.5,49.25,2015,"BEL","27E3","LEZ",7.008
-6.5,49.25,2015,"BEL","27E3","LIN",0.041
-6.5,49.25,2015,"BEL","27E3","MUR",0.024
-6.5,49.25,2015,"BEL","27E3","OCZ",0.584
-6.5,49.25,2015,"BEL","27E3","PLE",0.389
-6.5,49.25,2015,"BEL","27E3","POL",0.01
-6.5,49.25,2015,"BEL","27E3","RJC",0.147
-6.5,49.25,2015,"BEL","27E3","RJH",0.015
-6.5,49.25,2015,"BEL","27E3","RJI",0.062
-6.5,49.25,2015,"BEL","27E3","RJN",0.062
-6.5,49.25,2015,"BEL","27E3","SCE",0.344
-6.5,49.25,2015,"BEL","27E3","SOL",7.416
-6.5,49.25,2015,"BEL","27E3","SOS",0.007
-6.5,49.25,2015,"BEL","27E3","SQC",0.052
-6.5,49.25,2015,"BEL","27E3","SYT",0.21
-6.5,49.25,2015,"BEL","27E3","TUR",0.188
-6.5,49.25,2015,"BEL","27E3","WEG",0.001
-6.5,49.25,2015,"BEL","27E3","WHG",0.167
-6.5,49.25,2015,"BEL","27E3","WIT",0.306
-6.5,49.25,2015,"BEL","27E3","DPX",0.012
-6.5,49.25,2015,"BEL","27E3","SCL",0.424
-5.5,49.25,2015,"BEL","27E4","ANF",10.651
-5.5,49.25,2015,"BEL","27E4","BIB",2.07
-5.5,49.25,2015,"BEL","27E4","BLL",0.545
-5.5,49.25,2015,"BEL","27E4","BRB",0.006
-5.5,49.25,2015,"BEL","27E4","BSS",0.039
-5.5,49.25,2015,"BEL","27E4","COD",0.31
-5.5,49.25,2015,"BEL","27E4","COE",0.662
-5.5,49.25,2015,"BEL","27E4","CRE",0.189
-5.5,49.25,2015,"BEL","27E4","CTC",17.804
-5.5,49.25,2015,"BEL","27E4","DAB",0.154
-5.5,49.25,2015,"BEL","27E4","FLE",0.011
-5.5,49.25,2015,"BEL","27E4","GUG",0.025
-5.5,49.25,2015,"BEL","27E4","GUR",0.793
-5.5,49.25,2015,"BEL","27E4","GUU",0.355
-5.5,49.25,2015,"BEL","27E4","HAD",0.482
-5.5,49.25,2015,"BEL","27E4","HKE",0.013
-5.5,49.25,2015,"BEL","27E4","JAX",0
-5.5,49.25,2015,"BEL","27E4","JOD",0.141
-5.5,49.25,2015,"BEL","27E4","LBE",0.001
-5.5,49.25,2015,"BEL","27E4","LEM",1.538
-5.5,49.25,2015,"BEL","27E4","LEZ",2.51
-5.5,49.25,2015,"BEL","27E4","LIN",0.589
-5.5,49.25,2015,"BEL","27E4","MAC",0
-5.5,49.25,2015,"BEL","27E4","MUR",0.136
-5.5,49.25,2015,"BEL","27E4","OCZ",0.342
-5.5,49.25,2015,"BEL","27E4","PLE",2.096
-5.5,49.25,2015,"BEL","27E4","POL",0.409
-5.5,49.25,2015,"BEL","27E4","RJC",0.613
-5.5,49.25,2015,"BEL","27E4","RJH",0.416
-5.5,49.25,2015,"BEL","27E4","RJI",0.049
-5.5,49.25,2015,"BEL","27E4","RJN",0.717
-5.5,49.25,2015,"BEL","27E4","SCE",4.775
-5.5,49.25,2015,"BEL","27E4","SKH",0
-5.5,49.25,2015,"BEL","27E4","SOL",20.864
-5.5,49.25,2015,"BEL","27E4","SOS",0.034
-5.5,49.25,2015,"BEL","27E4","SQC",0.115
-5.5,49.25,2015,"BEL","27E4","SYT",0.021
-5.5,49.25,2015,"BEL","27E4","TUR",0.107
-5.5,49.25,2015,"BEL","27E4","WEG",0.003
-5.5,49.25,2015,"BEL","27E4","WHE",0
-5.5,49.25,2015,"BEL","27E4","WHG",0.913
-5.5,49.25,2015,"BEL","27E4","WIT",0.043
-5.5,49.25,2015,"BEL","27E4","WRA",0.019
-5.5,49.25,2015,"BEL","27E4","CRU",0.01
-5.5,49.25,2015,"BEL","27E4","DPX",0.012
-5.5,49.25,2015,"BEL","27E4","SCL",1.881
-4.5,49.25,2015,"BEL","27E5","ANF",1.722
-4.5,49.25,2015,"BEL","27E5","BIB",0.318
-4.5,49.25,2015,"BEL","27E5","BLL",0.186
-4.5,49.25,2015,"BEL","27E5","BRB",0.002
-4.5,49.25,2015,"BEL","27E5","BSS",0.004
-4.5,49.25,2015,"BEL","27E5","COD",0.056
-4.5,49.25,2015,"BEL","27E5","COE",0.169
-4.5,49.25,2015,"BEL","27E5","CRE",0.125
-4.5,49.25,2015,"BEL","27E5","CTC",1.822
-4.5,49.25,2015,"BEL","27E5","DAB",0.008
-4.5,49.25,2015,"BEL","27E5","GUR",0.223
-4.5,49.25,2015,"BEL","27E5","GUU",0.136
-4.5,49.25,2015,"BEL","27E5","HKE",0.046
-4.5,49.25,2015,"BEL","27E5","JOD",0.01
-4.5,49.25,2015,"BEL","27E5","LEM",0.056
-4.5,49.25,2015,"BEL","27E5","LEZ",0.138
-4.5,49.25,2015,"BEL","27E5","LIN",0.19
-4.5,49.25,2015,"BEL","27E5","MUR",0.045
-4.5,49.25,2015,"BEL","27E5","OCZ",0.107
-4.5,49.25,2015,"BEL","27E5","PLE",0.01
-4.5,49.25,2015,"BEL","27E5","POL",0.056
-4.5,49.25,2015,"BEL","27E5","RJC",0.001
-4.5,49.25,2015,"BEL","27E5","RJH",0.019
-4.5,49.25,2015,"BEL","27E5","RJI",0.008
-4.5,49.25,2015,"BEL","27E5","RJN",0.179
